inat_taxon_id,species,photos,rho_primary,rho_flower12_descriptive,rho_background12_descriptive,rho_observer_pair_exclusion,rho_calendar_quarter_stratification,rho_matched_background_differential,maximum_direct_check_error,direct_checks,n_classifiable,D,second_fraction,primary_second_ge_0_10,sensitivity_second_ge_0_20,reserve_photo_rows,reserve_maximum_span_km_all_fixed_photos,reserve_log1p_span,D_unbiased
168976,Silene rotundifolia,54,-0.0485596369595526,-0.0855388214142298,-0.0996883192466622,-0.0461021927397615,-0.0485596369595526,-0.0093687398999931,3.469446951953614e-18,7,54,0.200960219478738,0.0925925925925925,False,False,100,457.82873838431357,6.128677021445912,0.2047519217330538
168993,Silphium integrifolium,53,-0.1448496534046312,-0.1937220426265311,-0.0946849207439527,-0.1464118227723818,-0.1448496534046313,-0.056426318408211,2.775557561562892e-17,7,53,0.0370238519045924,0.0188679245283018,False,False,100,1463.3079030304068,7.289137988685489,0.03773584905660379
338417,Simethis mattiazzi,72,0.0123415222532391,0.0554957023684582,0.0274206585123015,0.0111470081282551,0.0123415222532391,0.0131645955291305,2.775557561562892e-17,7,72,0.2426697530864195,0.125,True,False,100,2052.723957746836,7.627409988928701,0.2460876369327071
200075,Smallanthus uvedalia,47,-0.0230361916928158,-0.0522385577049311,0.0436879926602422,-0.0230361916928158,-0.0230361916928158,-0.0853848157527402,6.938893903907228e-18,7,47,0.0416478044363965,0.0212765957446808,False,False,100,3342.653991089572,8.114819497286918,0.04255319148936164
59035,Solanum americanum,44,0.0340144040637155,-0.0879029867800386,-0.0303128390699914,0.0340144040637155,0.0340144040637155,-0.0662093683434023,4.163336342344337e-17,7,44,0.3047520661157024,0.1590909090909091,True,False,100,19944.56237255507,9.900761960109216,0.31183932346723037
169109,Solidago hispida,72,-0.0281790805010461,0.0892064598497386,0.0137074332211241,-0.0255240463166559,-0.0281790805010461,0.0242238432999857,1.3877787807814457e-17,7,72,0.1060956790123456,0.0416666666666666,False,False,100,3284.5372941618843,8.097285477410885,0.10758998435054765
323866,Sphaerolobium minus,55,0.2851540965416495,0.3214782697628884,-0.0140820326477656,0.283962963109088,0.2851540965416494,0.2163541507151045,2.0816681711721685e-17,7,55,0.0357024793388429,0.0181818181818181,False,False,100,1703.9958464200192,7.441317953597359,0.03636363636363629
62493,Spiraea douglasii,46,-0.1026695292190204,-0.0783539609626566,0.0247413144730443,-0.1026695292190204,-0.1026695292190204,-0.063414150000644,2.775557561562892e-17,7,46,0.388468809073724,0.1739130434782608,True,False,100,10075.766980782157,9.21798775414504,0.39710144927536234
923031,Spiranthes australis,54,-0.0387787844307292,-0.0313983171999404,0.0393536519814584,-0.0375182304948236,-0.0387787844307292,-0.0537002624701581,6.938893903907228e-18,7,54,0.3367626886145405,0.1666666666666666,True,False,100,14176.99158678898,9.559446153015786,0.3431167016072677
126702,Stellaria pubera,63,-0.0543468539739641,-0.02331567781675,-0.0726037103487229,-0.0556140003759917,-0.0543468539739641,0.032228355884572,3.469446951953614e-18,7,63,0.0312421264802218,0.0158730158730158,False,False,100,1367.9135526761095,7.221772676966008,0.03174603174603183
58039,Stephanomeria exigua,74,0.0578034575138699,0.0341404600812649,0.0739175613361148,0.0582175182740739,0.0578034575138698,-0.0522129708061995,1.3877787807814457e-17,7,74,0.0785244704163623,0.027027027027027,False,False,100,1852.1208234289836,7.524626428384688,0.07960014809329878
204420,Strophostyles helvola,41,0.0077238547278058,0.0159509385379086,-0.0707313917378977,0.0077238547278058,0.0077238547278058,0.0429106280863507,6.938893903907228e-18,7,41,0.4556811421772755,0.1951219512195122,True,False,100,2858.916358677145,7.9585476581684675,0.4670731707317074
142279,Symphyotrichum pilosum,86,-0.0029882054720712,0.1337084805407338,0.0232407181153886,-0.0035184794800531,-0.0029882054720712,0.0678301843357056,6.938893903907228e-18,7,86,0.0673336938885882,0.0348837209302325,False,False,100,11762.92887081287,9.37279325331192,0.06812585499315983
79313,Tagetes minuta,50,-0.020030635418931,0.1649250695384189,0.1370268629474628,-0.020030635418931,-0.020030635418931,0.0062851568033412,6.938893903907228e-18,7,50,0.48,0.4,True,True,100,19814.334775803647,9.894211400551391,0.4897959183673469
54520,Tanacetum parthenium,77,0.0264376703619326,-0.0475565913596589,-0.0018196070378114,0.0264376703619326,0.0264376703619326,-0.0469282665021071,6.938893903907228e-18,7,77,0.0984989036937089,0.0519480519480519,False,False,100,19939.136291146246,9.90048987855497,0.09979494190020506
48363,Tecoma stans,55,0.2472550451571261,0.0596794601263988,-0.0661030390023,0.2472550451571261,0.2472550451571261,0.1048608433813746,1.3877787807814457e-17,7,55,0.0357024793388429,0.0181818181818181,False,False,100,19745.450730832312,9.890729044348246,0.03636363636363629
128715,Thalictrum pubescens,71,0.1378630891467156,-0.0156246842464184,-0.0096412154099563,0.1378630891467156,0.1378630891467156,-0.0191235496585875,1.3877787807814457e-17,7,71,0.0547510414600276,0.028169014084507,False,False,100,2458.19575665994,7.807589647286722,0.05553319919517085
544086,Thalictrum tuberosum,53,0.0588606771409047,0.0531554702780131,0.0657751634106164,0.0598656677459889,0.0588606771409047,-0.0061945889819036,1.3877787807814457e-17,7,53,0.1395514417942327,0.0754716981132075,False,False,100,752.407220243968,6.624605878758565,0.14223512336719873
169675,Thelesperma filifolium,71,-0.1063625224043227,-0.0514406386551144,0.0233484810597351,-0.1070259060934738,-0.1063625224043227,-0.0511686001684863,1.3877787807814457e-17,7,71,0.0,0.0,False,False,100,1683.4985084067052,7.4292231773648885,0.0
129036,Thunbergia grandiflora,43,0.0367819860776379,0.0107014416236576,-0.0166010609090837,0.0382637425865148,0.0367819860776379,0.0421750507159027,1.3877787807814457e-17,7,43,0.3796646836127637,0.1627906976744186,True,False,100,19959.789060619907,9.901525081179267,0.38870431893687707
905463,Thymbra capitata,42,0.0692955836758651,0.0314928959003536,0.1963425820520548,0.0684117409514707,0.0692955836758651,-0.0977487938926533,1.3877787807814457e-17,7,42,0.6451247165532881,0.3809523809523809,True,True,100,4051.84077372623,8.307173339828028,0.6608594657375146
169752,Thymus praecox,45,0.0233272847792401,0.0554401569884699,0.0203014185301688,0.0233272847792401,0.0233272847792401,0.068190149127483,6.938893903907228e-18,7,45,0.5560493827160493,0.2666666666666666,True,True,100,5169.179138870641,8.550662616587031,0.5686868686868686
121785,Tradescantia occidentalis,77,0.0561550164789334,0.0787024307575257,0.2019146837135436,0.0563125717478216,0.0561550164789334,-0.075285196465496,2.775557561562892e-17,7,77,0.2354528588294823,0.0779220779220779,False,False,100,2544.751341765268,7.842181108112529,0.23855092276144918
54875,Trichostema lanceolatum,44,0.0198011152015228,0.0273449358147671,-0.0594739630568809,0.0198011152015228,0.0198011152015228,0.0443123591916597,2.775557561562892e-17,7,44,0.5175619834710743,0.3636363636363636,True,True,100,1368.5056432911151,7.222205109389141,0.529598308668076
57076,Trifolium campestre,72,0.0263931175906382,-0.0062045581428274,-0.0547131850808448,0.0263931175906382,0.0263931175906382,0.0243740699070014,6.938893903907228e-18,7,72,0.0540123456790124,0.0277777777777777,False,False,100,19910.229535716302,9.899039149833383,0.05477308294209708
58164,Trifolium depauperatum,47,-0.1293918997089895,-0.1223954471159171,0.0772567066580106,-0.1293253236131159,-0.1293918997089895,-0.162470016941556,2.775557561562892e-17,7,47,0.5377999094612946,0.1914893617021276,True,False,100,1820.7460991116686,7.507550715261791,0.549491211840888
61824,Trifolium hybridum,56,0.0433880242002104,0.0527911786493022,0.0420728470866795,0.0445621020804102,0.0433880242002104,-0.0048452465269979,2.775557561562892e-17,7,56,0.1913265306122449,0.1071428571428571,True,False,100,19057.223472489673,9.85525396575447,0.1948051948051948
55443,Trifolium lupinaster,51,0.3146426966519224,0.3309273571980034,-0.0207149616538199,0.3107495399598065,0.3146426966519224,0.3129965774590521,1.3877787807814457e-17,7,51,0.5490196078431373,0.3529411764705882,True,True,100,6913.9525329409735,8.841441379713906,0.56
169982,Trigonotis peduncularis,73,-0.0187690273366248,-0.0063284710316323,0.0306490764085879,-0.019029501204561,-0.0187690273366248,-0.0133548319684682,1.3877787807814457e-17,7,73,0.0795646462750986,0.0273972602739726,False,False,100,2495.9158557763703,7.822811591584774,0.0806697108066972
554805,Tropaeolum tricolor,43,0.3083109347195604,0.1559925763352645,0.0468953177743503,0.3080163308843591,0.3083109347195604,0.1050077500692151,5.551115123125783e-17,7,43,0.4218496484586262,0.3023255813953488,True,True,100,1576.332016173632,7.3634901013750635,0.43189368770764114
55798,Tulipa sylvestris,62,-0.0419311845814274,0.0103210211040447,-0.0010738224972111,-0.0419311845814274,-0.0419311845814274,0.0063972561162432,1.3877787807814457e-17,7,62,0.1524453694068678,0.032258064516129,False,False,100,10204.492122908117,9.230681297786083,0.1549444738233738
136384,Verbesina occidentalis,52,-0.0005133020546466,0.1062921488699427,0.070334266198662,-0.0005133020546466,-0.0005133020546466,-0.0050424035641164,1.3877787807814457e-17,7,52,0.0377218934911243,0.0192307692307692,False,False,100,1839.5439932812587,7.517816455430042,0.038461538461538505
127037,Vernonia gigantea,47,0.0639821700429134,0.1323680142204955,-0.0070686966135317,0.0639821700429134,0.0639821700429134,0.1459249164369192,1.3877787807814457e-17,7,47,0.5169760072430964,0.4468085106382978,True,True,100,2213.072495213088,7.702588856731194,0.5282146160962072
142979,Vernonia noveboracensis,51,-0.033787255919971,-0.0196856345624818,0.1486306738755304,-0.033787255919971,-0.033787255919971,-0.1131576797586649,1.3877787807814457e-17,7,51,0.4767397154940407,0.2745098039215686,True,True,100,1934.8240295954074,7.568288369901405,0.48627450980392156
170185,Veronica alpina,49,-0.1050480054275185,-0.0430348948270716,0.049895946737125,-0.1042308626098155,-0.1050480054275185,-0.0607535736144093,6.938893903907228e-18,7,49,0.3565181174510621,0.2040816326530612,True,True,100,8142.691279405259,9.004998830336676,0.3639455782312926
57858,Veronica anagallis-aquatica,57,0.094617387460885,0.0703468223934797,-0.0385289335670651,0.0946173874608851,0.0946173874608851,0.0911443972887446,1.3877787807814457e-17,7,57,0.1323484148968914,0.0526315789473684,False,False,100,19806.012734087664,9.893791332465508,0.1347117794486216
738777,Veronica elliptica,42,0.0552077460095195,0.0578400596656759,0.129822817232882,0.0517643321030614,0.0552077460095195,-0.020963622475099,2.775557561562892e-17,7,42,0.3594104308390022,0.119047619047619,True,False,100,8557.157548099645,9.054640206260412,0.3681765389082462
738781,Veronica lyallii,61,0.1248291629626314,0.0750287683244895,0.0434471473151986,0.1257095053551492,0.1248291629626313,0.011709677678799,2.775557561562892e-17,7,61,0.1225477022305832,0.0655737704918032,False,False,100,678.314498574199,6.521084199373286,0.12459016393442625
738046,Veronica regina-nivalis,46,0.1641528309428402,0.1390935380759618,0.1817209559115202,0.1646605846740876,0.1641528309428402,-0.0025616748095934,1.3877787807814457e-17,7,46,0.439508506616257,0.3260869565217391,True,True,100,811.2920696985309,6.699859967235069,0.44927536231884047
79499,Viburnum edule,63,0.1158899533262932,0.0892091632515755,-0.0003679604590453,0.1151868527270335,0.1158899533262932,0.101582155871463,6.938893903907228e-18,7,63,0.0917107583774251,0.0317460317460317,False,False,100,5974.958230726047,8.695499737284553,0.09318996415770615
57312,Vicia ludoviciana,43,0.0191070400168626,0.029508021029914,-0.0075539625093131,0.0184807415381905,0.0191070400168626,0.0156436534015981,2.775557561562892e-17,7,43,0.5105462412114657,0.3488372093023256,True,True,100,3200.73644562959,8.071448580871621,0.522702104097453
334755,Vicia onobrychioides,53,-0.0248549031063665,0.0452937358856895,-0.0088483269325762,-0.0257083657382415,-0.0248549031063665,0.0258169811965087,2.775557561562892e-17,7,53,0.1067995728017088,0.0566037735849056,False,False,100,1932.861960853059,7.567274298519215,0.1088534107402032
53324,Vicia sativa,45,-0.008467836647858,0.0017066859696022,0.1480385577622693,-0.008467836647858,-0.008467836647858,-0.0903068759256756,1.3877787807814457e-17,7,45,0.6014814814814814,0.2222222222222222,True,True,100,19923.41216471314,9.899701000824875,0.6151515151515151
127345,Vicia sepium,43,0.0272814160516363,-0.0181656283370979,-0.0507905448699248,0.0272814160516363,0.0272814160516363,0.0230629178370106,1.3877787807814457e-17,7,43,0.4661979448350459,0.2790697674418604,True,True,100,9282.023106268012,9.13594253849174,0.477297895902547
57310,Vicia tetrasperma,49,0.0431851033947446,0.0451767577364827,0.0221916791016589,0.0431851033947446,0.0431851033947446,0.0588615861030143,1.3877787807814457e-17,7,49,0.0783007080383174,0.0408163265306122,False,False,100,19730.46205540738,9.889969699434229,0.07993197278911568
53328,Viola adunca,52,0.014786687718597,0.0456206569697482,0.0554481623449453,0.014786687718597,0.014786687718597,0.0060319841195649,1.3877787807814457e-17,7,52,0.3335798816568047,0.2115384615384615,True,True,100,5026.583385659383,8.522694707418637,0.34012066365007537
209347,Viola cornuta,52,0.0512603062274824,-0.0012639727941908,-0.0766326390318153,0.0506056734194941,0.0512603062274824,0.0289986219653916,6.938893903907228e-18,7,52,0.4208579881656804,0.2692307692307692,True,True,100,1684.070884515101,7.429562909863114,0.42911010558069373
406971,Viola filicaulis,46,0.0883939996798461,0.0548339718552484,0.095408021402471,0.0895157215942276,0.0883939996798461,-0.0298470761930521,1.3877787807814457e-17,7,46,0.0,0.0,False,False,100,1336.8192417405983,7.198796135702862,0.0
129361,Viola hastata,62,0.1159663799259377,0.1658336182938644,0.0503817566058536,0.1151781193185629,0.1159663799259377,0.1046094608599988,2.775557561562892e-17,7,62,0.0317377731529655,0.0161290322580645,False,False,100,1308.9027512799514,7.177708177775434,0.032258064516128865
133665,Voyria aphylla,56,0.0023094584383893,0.0990077071295692,0.0256099842287895,0.0032152044342619,0.0023094584383893,0.0523529407029526,2.0816681711721685e-17,7,56,0.068877551020408,0.0357142857142857,False,False,100,7445.796232830139,8.91553918301994,0.07012987012986997
511287,Wahlenbergia capensis,49,-0.0104933722074306,-0.004023225588433,-0.0052833233295125,-0.0104933722074306,-0.0104933722074306,-0.0001728010931771,6.938893903907228e-18,7,49,0.4789670970428987,0.3469387755102041,True,True,100,9097.04503203255,9.115814837780544,0.4889455782312924
126617,Xyris ambigua,68,-0.0293247995258925,-0.0592476695711471,0.0004331620962607,-0.0296858893477971,-0.0293247995258925,-0.031626890286937,6.938893903907228e-18,7,68,0.1608996539792389,0.088235294117647,False,False,100,1813.6410223894954,7.503642943329714,0.16330114135206336
170358,Xyris caroliniana,67,0.3201109557970031,0.3210846165870004,-0.0523695539632237,0.3183962998167747,0.3201109557970032,0.3116124470766006,1.3877787807814457e-17,7,67,0.4985520160392069,0.4029850746268656,True,True,100,1730.6023738619012,7.456802486473505,0.5061058344640433
181901,Zinnia elegans,48,0.0076724125140982,0.0459669201948384,0.010013227024235,0.0076724125140981,0.0076724125140981,0.0165748718006944,1.3877787807814457e-17,7,48,0.4262152777777779,0.1875,True,False,100,19986.108424873986,9.902842765949627,0.43528368794326255
119795,Zizia aptera,77,0.0061732675511317,0.0618406557629401,0.0544019826755877,0.0062985956011074,0.0061732675511317,-0.0343950275894245,3.469446951953614e-18,7,77,0.0,0.0,False,False,100,3991.1566169707544,8.292086869369877,0.0
