measurement_id,cell_id,observation_id,photo_id,photo_license,attribution,species,inat_taxon_id,latitude,longitude,positional_accuracy_m,observed_on,observer_id,observer,morph,measurement_status,roi_status,failure_reasons,image_sha256,flower_effective_pixels,background_effective_pixels,horizontal_flip_mask_iou,horizontal_flip_colour_delta_e,mask_pixels,nuisance_pixel_fraction,palette_count_white,palette_count_yellow,palette_count_orange,palette_count_red,palette_count_pink,palette_count_magenta,palette_count_purple,palette_count_blue,palette_count_bronze,palette_count_green,palette_count_brown,palette_count_black,flower_fraction_white,flower_fraction_yellow,flower_fraction_orange,flower_fraction_red,flower_fraction_pink,flower_fraction_magenta,flower_fraction_purple,flower_fraction_blue,flower_fraction_bronze
FCPR-53B300906F0BDD5A1086756E,16,151170062,260789894,cc-by-nc,"(c) coralga, some rights reserved (CC BY-NC)",Leptinella plumosa,403369,-54.50508,158.93248,4.0,2023-02-07,331609,coralga,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,dfe5ebf3b5c1ee2fa7a9e88c74335645ccb1c7973789b3f53e75b355b0b791de,13602,26785.0,0.1842800528401585,23.51098257150585,13602.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-3FD4E06512473E133BECFFB4,16,151414102,261250286,cc-by-nc,"(c) coralga, some rights reserved (CC BY-NC)",Leptinella plumosa,403369,-54.50508,158.93248,4.0,2023-02-07,331609,coralga,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,dfe5ebf3b5c1ee2fa7a9e88c74335645ccb1c7973789b3f53e75b355b0b791de,13602,26785.0,0.1842800528401585,23.510982450333856,13602.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-DF24FFA9D6BDA48EF99FD456,16,151414126,261250360,cc-by-nc,"(c) coralga, some rights reserved (CC BY-NC)",Azorella polaris,775538,-54.5051283333,158.9312133333,7.0,2023-02-07,331609,coralga,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,853c9cc7b80553ca6aca9d8866294e2e09e326802139249ddf0f130c3b06c2ce,136944,110817.0,0.8882129328912987,0.4106564155001467,136944.0,0.3659159948592125,7860.0,66820.0,0.0,0.0,0.0,0.0,0.0,0.0,12154.0,47113.0,2924.0,73.0,0.0905175392127507,0.769514245572011,0.0,0.0,0.0,0.0,0.0,0.0,0.1399682152152382
FCPR-C94B9C9FA219A8EEED74B7EE,16,151414531,261251169,cc-by-nc,"(c) coralga, some rights reserved (CC BY-NC)",Crassula moschata,401151,-54.5008133333,158.93312,4.0,2023-02-07,331609,coralga,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,ea45c863ab5c7cb74129fcda188c6f4cb4c870cd6229c8947a06cf34fa22ec4e,107329,171175.0,0.4127659574468085,1.042563208888173,107329.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-24564F1B4B75CEC93140B6EC,16,195016610,342966281,cc-by-nc,"(c) Gail Ashton PhD, some rights reserved (CC BY-NC)",Azorella polaris,775538,-54.5047916667,158.9326466667,4.0,2023-12-27,2038933,gvashton,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,009d7605ee6dcd87637c996515541999199f2aab4a19a0abc9f357730f62b39f,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-68C693F45D0F9CFA374B0034,16,195016751,342966563,cc-by-nc,"(c) Gail Ashton PhD, some rights reserved (CC BY-NC)",Pleurophyllum hookeri,405010,-54.5656366667,158.9161383333,22.0,2023-12-27,2038933,gvashton,mixed_uncertain,not_evaluable_ambiguous_palette_composition,automated_colour_state_admitted,not_evaluable_ambiguous_palette_composition,f5afcf5d369a5346e1eb35fb5f379a26e1749575ab8164a2f0e7c9a5d3199f2f,39487,71395.0,0.5343769726044691,3.839875662598325,39487.0,0.7112720642236685,2690.0,0.0,0.0,402.0,4344.0,0.0,0.0,0.0,3965.0,2.0,11690.0,16394.0,0.2359442154197,0.0,0.0,0.0352600649065871,0.3810192088413297,0.0,0.0,0.0,0.3477765108323831
FCPR-C35D58462972981E702A3796,16,1954328,2394791,cc-by,"(c) John Barkla, some rights reserved (CC BY)",Pleurophyllum hookeri,405010,-54.565235,158.915799,19.0,2014-01-23,57756,john_barkla,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,aa81e8ab4363c4d02fc33b120f5a0e6a609d7e740df0ac2c3532f3e0648f67be,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-8AACD9A9698C448D1C172371,16,195606843,344165975,cc-by,"(c) Genevieve Early, some rights reserved (CC BY)",Azorella polaris,775538,-54.5647631008,158.9165393552,23.0,2023-12-10,2077401,genevieveearly,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,abc8a5a174871322a8f919f938e19fbbf256d073e8bb539f72409dcbf438106d,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-3927CCDCB5B074423C583BAD,16,196254779,345471273,cc-by,"(c) Stella Fish, some rights reserved (CC BY)",Leptinella plumosa,403369,-54.5642720183,158.9192771808,61.0,2024-01-05,2723098,stellafish,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,75d3b0186786a6767bec52b5b4dfc9a92eba68ed416c01eafdbe4b0274eeb425,8394,12132.0,0.8208853575482407,0.600403110761349,8394.0,0.1492732904455563,146.0,5997.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0,1103.0,147.0,3.0,0.0204453157821033,0.8397983475703683,0.0,0.0,0.0,0.0,0.0,0.0,0.1397563366475283
FCPR-AAEC16B40D9AB1060FF0B4DD,16,203478498,359515476,cc-by-nc,"(c) Jem Fisher, some rights reserved (CC BY-NC)",Leptinella plumosa,403369,-54.563865,158.919398,16.0,2024-01-13,6912114,jpfnaturalist,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,f37774721289785b90938d4fe928548a5d4a94a22211b38530102d314a785fe1,2970,4657.0,0.9306799336650085,1.077198564243766,2970.0,0.0717171717171717,1.0,2466.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,139.0,72.0,2.0,0.0003627130939426,0.8944504896626768,0.0,0.0,0.0,0.0,0.0,0.0,0.1051867972433804
FCPR-AF35417FDF24408717CD5030,16,204016563,360544489,cc-by-nc,"(c) Jem Fisher, some rights reserved (CC BY-NC)",Cardamine corymbosa,159833,-54.5640913656,158.9196013843,45.0,2024-01-13,6912114,jpfnaturalist,mixed_uncertain,not_evaluable_ambiguous_palette_composition,automated_colour_state_admitted,not_evaluable_ambiguous_palette_composition,277f8fe610736e514e47cab0d2db994c53510fc32d13cfd380fdc14960fbb7c1,7216,13578.0,0.8032629558541267,2.526339684728116,7216.0,0.0552937915742793,3672.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.0,271.0,118.0,10.0,0.5386533665835411,0.2832624321549069,0.0,0.0,0.0,0.0,0.0,0.0,0.178084201261552
FCPR-B705F905D994DA8926F63398,16,204023019,360557099,cc-by-nc,"(c) Jem Fisher, some rights reserved (CC BY-NC)",Pleurophyllum hookeri,405010,-54.5643614214,158.9180916996,76.0,2024-01-13,6912114,jpfnaturalist,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,ad2ad085fbfc5df78afb7953fd2cfe9e53433f8166ff6dcd449a5a450ac7e01e,6541,16099.0,0.9563614919652073,0.5399401818706503,6541.0,0.7903990215563369,453.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,769.0,9.0,3086.0,2075.0,0.3304157549234136,0.0,0.0,0.0,0.1086797957695113,0.0,0.0,0.0,0.5609044493070752
FCPR-F4551DC53E705AAEE8837A6B,16,246219063,439503704,cc-by-nc,"(c) John P Martin, some rights reserved (CC BY-NC)",Leptinella plumosa,403369,-54.4989809064,158.9379162349,73.0,2019-11-19,4126754,john-p-martin,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,f8d79503d2c7c61d571ed1b67d99ef6da69c5e5430fd7f3f5a66efb3da88612e,2002,3734.0,0.3707865168539326,8.400083563107628,2002.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-D84A1DD7215D99C383C968AA,16,246219070,439508067,cc-by-nc,"(c) John P Martin, some rights reserved (CC BY-NC)",Pleurophyllum hookeri,405010,-54.5684950284,158.9145057384,34.0,2019-11-19,4126754,john-p-martin,white,classified_four_state_morph,automated_colour_state_admitted,,37cea0c23d39e3e9f519b242cdcbb39266a7d4b73a1e4798174f00cab928ac67,16320,30006.0,0.6894829738688708,0.3270391336982239,16320.0,0.9278799019607844,615.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,442.0,0.0,11455.0,3688.0,0.5225148683092609,0.0,0.0,0.0,0.1019541206457094,0.0,0.0,0.0,0.3755310110450297
FCPR-E7F0B668A87D545FC1B7FF44,16,258439675,463681908,cc-by-nc,"(c) Nigel Forshaw, some rights reserved (CC BY-NC)",Azorella polaris,775538,-54.5051082351,158.9312251483,5.0,2025-01-12,660534,nigelforshaw,mixed_uncertain,not_evaluable_ambiguous_palette_composition,automated_colour_state_admitted,not_evaluable_ambiguous_palette_composition,7c460fd0a6204957ef0eb34528ab150cbeaa431783d36dad6fe7dda0c42b6236,88067,86312.0,0.6432396182615424,1.4702978959742332,88067.0,0.8583237762158357,5999.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,5506.0,68596.0,3210.0,3784.0,0.4808046806123267,0.0779033421495551,0.0,0.0,0.0,0.0,0.0,0.0,0.4412919772381181
FCPR-4E9D3D0F899E356BD1724E0D,16,258439689,463682090,cc-by-nc,"(c) Nigel Forshaw, some rights reserved (CC BY-NC)",Azorella polaris,775538,-54.5654158294,158.9165165017,5.0,2025-01-12,660534,nigelforshaw,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,b5e79b25c3eddfd2d462b60b71630990c5b2070c6ba267e65f50bcecbf897ac2,19893,38123.0,0.9318257084732932,0.2754135837677325,19893.0,0.5622580807319157,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6563.0,4276.0,6337.0,572.0,0.2463252181901699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75367478180983
FCPR-FD6B9EA05439F2F0BD6CEB5A,16,264927476,475778856,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Leptinella plumosa,403369,-54.5014708432,158.9353836631,4.0,2024-12-22,2361794,flaviensaboureau,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,e90c3c26f18c7042129843e32fcfdbb33b2e6ea7354b207357deb8dada74abd6,43854,73253.0,0.8645900930131949,0.9719694623914624,43854.0,0.1050987367172891,584.0,20605.0,1261.0,0.0,0.0,0.0,0.0,0.0,16795.0,2310.0,2164.0,135.0,0.0148808765447827,0.525035036310358,0.0321314817174162,0.0,0.0,0.0,0.0,0.0,0.427952605427443
FCPR-601DB394AC9DE50D57DFBBD1,16,264929059,475781992,cc-by,"(c) Flavien Saboureau, some rights reserved (CC BY)",Azorella polaris,775538,-54.5651206498,158.9158621276,4.0,2024-12-23,2361794,flaviensaboureau,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,58838675913e9c5d48341496dc495e06a9d6b937879d688d137273ae547d5f89,5221,9332.0,0.9720965309200604,0.2304407013500962,5221.0,0.8837387473664049,203.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,3928.0,500.0,186.0,0.3344316309719934,0.5074135090609555,0.0,0.0,0.0,0.0,0.0,0.0,0.158154859967051
FCPR-91DF6EE9A19B64F5A48513A0,16,267493884,480717945,cc-by-nc,"(c) Adrian Boyle, some rights reserved (CC BY-NC)",Azorella polaris,775538,-54.5643477205,158.9168103,15.0,2012-12-13,3964047,adrian_boyle,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,d87cc797329d0c04f3dc1a48a0f8f153f1bcdbba4ffa92ef15468f68752239de,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-2A6A3275F7BF7B7D6537AB9A,16,287809485,517515107,cc-by-nc,"(c) greg n, some rights reserved (CC BY-NC)",Pleurophyllum hookeri,405010,-54.5648964445,158.9163463196,100.0,2012-12-14,1768865,gjn,white,classified_four_state_morph,automated_colour_state_admitted,,2c4042a9207a6eeec9932edf9fbe7adcc654657655a22420c00404993026fd1a,6988,15425.0,0.8855661881977671,0.1672101653262082,6988.0,0.8068116771608471,746.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,455.0,424.0,5072.0,142.0,0.5525925925925926,0.0,0.0,0.0,0.1103703703703703,0.0,0.0,0.0,0.337037037037037
FCPR-41A4C137EC6D07F119B7D7F5,16,329501096,597291584,cc-by-nc,"(c) Dan Brown - Wild Discovery tours, some rights reserved (CC BY-NC)",Leptinella plumosa,403369,-54.50228,158.9346166667,4.0,2025-12-02,7708860,danbrown_wild-discovery-tours,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,d1034d9cdcebcdb909ea8590fcde178aaff3330af3c358b293901bf652323aca,12879,20788.0,0.659814151482116,3.1810322479511712,12879.0,0.1382871340942619,209.0,8892.0,4.0,0.0,0.0,0.0,0.0,0.0,1993.0,1076.0,573.0,132.0,0.0188322220219859,0.8012254460263111,0.0003604253018561,0.0,0.0,0.0,0.0,0.0,0.1795819066498468
FCPR-7046962E083C26FF36D17C15,16,333673389,605779744,cc-by-nc,"(c) Darcy, some rights reserved (CC BY-NC)",Leptinella plumosa,403369,-54.5048366667,158.9328166667,2.0,2026-01-06,7888723,darcywelbeck,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,eabe5c8f7f75bf2b92af80d5b7729a45c8acced9c9d4ac41e40d6bdba2d9b4e4,15316,24856.0,0.8091230324445872,2.2246703836989203,15316.0,0.3133324627840167,111.0,8399.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,3352.0,1244.0,203.0,0.0105543405914234,0.7986117714177047,0.0,0.0,0.0,0.0,0.0,0.0,0.1908338879908719
FCPR-D6D1B1C2FF580F4FA34B4BA7,16,333673515,605779945,cc-by-nc,"(c) Darcy, some rights reserved (CC BY-NC)",Azorella polaris,775538,-54.5048,158.932695,2.0,2026-01-06,7888723,darcywelbeck,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,060da8793099e3bd0b6196f223e2bf148ae862da59c35ebcba7030ad05f70fed,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-1BCCB769C25530854477A4E2,16,334180878,606814628,cc-by-nc,"(c) Micah V, some rights reserved (CC BY-NC)",Stellaria media,53298,-54.5649216898,158.9173885435,5.0,2026-01-10,697883,micahv,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,71c1ee47bfb691efc2d993f257d2fafc203b0df103a86307717a187240bb0bf8,1454,2614.0,0.2753510140405616,8.345651747748885,1454.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-FA507D0A66E8E03C5F650474,16,334241749,606938564,cc-by-nc,"(c) Micah V, some rights reserved (CC BY-NC)",Azorella macquariensis,490197,-54.49687522,158.9413058013,284.0,2026-01-10,697883,micahv,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,7936b2b192b90bdb30e4b24a8561169db159fc27eabb2e40310d20cb8be8fe3f,44048,73017.0,0.8550079877050009,0.3914663866100079,44048.0,0.0872911369415183,722.0,33453.0,6.0,0.0,0.0,0.0,0.0,0.0,6022.0,2864.0,959.0,22.0,0.0179588587916324,0.832102081934184,0.0001492425938362,0.0,0.0,0.0,0.0,0.0,0.1497898166803472
FCPR-066E9318D9E053F6553E4691,16,338851049,616303371,cc-by-nc,"(c) AUTsquidlab, some rights reserved (CC BY-NC)",Azorella polaris,775538,-54.5646255108,158.9169054999,8.0,2026-02-14,1950033,autsquidlab,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,3d29164f4472550fbb2ed2740b0e8e9a9c835911f83ed51d8454d390b1730309,25650,46637.0,0.9767619922667584,0.3524029254867635,25650.0,0.2897855750487329,98.0,11314.0,0.0,0.0,0.0,0.0,0.0,0.0,6805.0,4762.0,2325.0,346.0,0.0053795904923972,0.6210682329692045,0.0,0.0,0.0,0.0,0.0,0.0,0.3735521765383982
FCPR-7E371BD2C461B50590FEFAD9,16,340758526,620173555,cc-by-nc,"(c) Peter K, some rights reserved (CC BY-NC)",Azorella polaris,775538,-54.5664156568,158.913392119,500.0,2025-12-10,3802822,peterkennerley,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,31a6838bb2039c9f0e9440fa0018afc3df1c1b9b0d816507efffc7945b9a993e,61,130.0,0.0179985601151907,54.16564477961086,61.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-5D14BD2B8458824C5187D26B,16,342163304,623036650,cc-by-nc,"(c) cwlonie6626, some rights reserved (CC BY-NC)",Azorella polaris,775538,-54.5048116667,158.93132,1.0,2026-02-10,9578820,cwlonie,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,82d2607d3ce4737a51ed4fc1a013e13d05f87f924bb3c8064e5bef43bc3584fa,365221,166174.0,0.8084226385059269,0.5160175392340736,365221.0,0.3298824547328877,4382.0,116394.0,228.0,4.0,17.0,0.0,0.0,0.0,123716.0,96132.0,21378.0,2970.0,0.0179046420501673,0.4755803073453161,0.0009315970760926,1.6343808352503257e-05,6.946118549813885e-05,0.0,0.0,0.0,0.5054976485345732
FCPR-0F054DB6FFBE4DEE80BBEDA8,16,38173529,60631356,cc-by-nc,"(c) Lloyd Esler, some rights reserved (CC BY-NC)",Pleurophyllum hookeri,405010,-54.5653269657,158.9159103186,61.0,2020-01-03,56932,lloyd_esler,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,1cc657846a280b53cb93ccec157a80b40939b1452e7f0ed58134466e6fb2693a,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-FDB5436E5B79BA66102C240C,16,39495725,62669693,cc-by,"(c) Sue Carnahan, some rights reserved (CC BY)",Pleurophyllum hookeri,405010,-54.5653527778,158.915725,4.0,2019-12-09,37566,suecar,white,classified_four_state_morph,automated_colour_state_admitted,,5289372c68407c6151e5388d57fbf172385fc8cd976ac2d6f7b0683f8abad06b,14183,27422.0,0.5612368389204889,3.143543733833858,14183.0,0.7181132341535641,2624.0,0.0,0.0,0.0,587.0,3.0,19.0,0.0,765.0,485.0,8376.0,1324.0,0.656328164082041,0.0,0.0,0.0,0.1468234117058529,0.0007503751875937,0.004752376188094,0.0,0.1913456728364182
FCPR-2438886A382F384C4B0A00AC,16,5053844,6195445,cc-by-nc,"(c) Jane Gosden, some rights reserved (CC BY-NC)",Colobanthus muscoides,400983,-54.4987719077,158.9377498627,15.0,2016-03-22,57762,janegosden,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,36b2dd4b06c0f75a09a87a30113c5f36ce7e2679f4198a27a5124ea444a5b50c,46601,78244.0,0.3537684959877782,5.84760603912101,46601.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-17386F9B496C262784861038,16,5076909,6232845,cc-by-nc,"(c) Jane Gosden, some rights reserved (CC BY-NC)",Colobanthus muscoides,400983,-54.4986619712,158.9416980743,8.0,2016-04-06,57762,janegosden,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,d7570d7dd8fba607be0110d80a3c12f51a87c53320a58beda65294833bc98c65,1298,2746.0,0.9031318281136198,0.1861095819058083,1298.0,0.0531587057010785,0.0,672.0,308.0,4.0,0.0,0.0,0.0,0.0,245.0,19.0,48.0,2.0,0.0,0.5467860048820179,0.2506102522375915,0.0032546786004882,0.0,0.0,0.0,0.0,0.1993490642799023
FCPR-BA47506F4DE517F01BC8C204,16,5077283,6233403,cc-by-nc,"(c) Jane Gosden, some rights reserved (CC BY-NC)",Pleurophyllum hookeri,405010,-54.560922405,158.8852643967,130.0,2016-01-04,57762,janegosden,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,397c6edd2b0e429fa770e566fc9610f5e2fababc8b69f988b7b816f4abff5370,3476,6600.0,0.0,,3476.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-D94EEFA0525EB809C1F671F3,16,5077585,6233785,cc-by-nc,"(c) Jane Gosden, some rights reserved (CC BY-NC)",Pleurophyllum hookeri,405010,-54.4973201861,158.941129446,37.0,2016-01-01,57762,janegosden,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability;horizontal_flip_colour_instability,68dedf65b377cb46dcb4c47f67ac79443fff98171b0940f391457ce34bcfa815,38859,86740.0,0.4070066534055834,27.47424003344429,38859.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-77117BAEC33E0CE1A049BE88,16,5077589,6233811,cc-by-nc,"(c) Jane Gosden, some rights reserved (CC BY-NC)",Pleurophyllum hookeri,405010,-54.5585920853,158.8871741295,204.0,2016-01-04,57762,janegosden,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,2698df79bc9279b05cb287666b4af484af0ee617632a8cab3124451968c53208,22919,41913.0,0.4948379952130889,1.3215581740913434,22919.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-53096893BC48DE308E0EFD7F,16,5078219,6235144,cc-by-nc,"(c) Jane Gosden, some rights reserved (CC BY-NC)",Pleurophyllum hookeri,405010,-54.5648671216,158.9159917831,15.0,2016-01-04,57762,janegosden,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,horizontal_flip_mask_instability,2698df79bc9279b05cb287666b4af484af0ee617632a8cab3124451968c53208,22919,41913.0,0.4948379952130889,1.3215581740913434,22919.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-CA7581C03EE581FB0381C1BC,16,5117678,6295099,cc-by-nc,"(c) Alex Fergus, some rights reserved (CC BY-NC)",Colobanthus muscoides,400983,-54.5306451282,158.8597297668,100.0,2017-01-17,57693,fergus,yellow_orange,classified_four_state_morph,automated_colour_state_admitted,,b005bd0e7ce98cb127cc36a279eeeb96edb7b901199d2a8d9924acc9bc5ba489,37537,77859.0,0.9909454343279236,0.0838841513301295,37537.0,0.2749820177424941,550.0,26006.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,10320.0,2.0,0.0,0.0202094433216975,0.9555759691346684,0.0,0.0,0.0,0.0,0.0,0.0,0.024214587543634
FCPR-F776915A08B114A51EEF80E7,16,941198,1199905,cc-by-sa,"(c) Colin Meurk, some rights reserved (CC BY-SA)",Pleurophyllum hookeri,405010,-54.5643191631,158.9146664137,100.0,1995-12-14,5302,meurkc,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,1361f02b3e32c953086fc415b0ce1d11880726452fe6c54cbf4fe48bc96f8a00,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCPR-C57DE1EFE7678CF17038DFAD,16,9843825,13482471,cc-by-nc,"(c) Cath Dickson, some rights reserved (CC BY-NC)",Galium antarcticum,634978,-54.6291767424,158.8349461555,50.0,2018-01-04,474708,cathd,mixed_uncertain,not_evaluable_roi_or_flip_gate,automated_colour_state_not_evaluable,no_retained_flower_instance;insufficient_flower_pixels;insufficient_background_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,1c9b878000ca596330df9c192d82d680c9a82a65acd0848ffd27851848bba054,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
