permutation_index,primary,observer_pair_exclusion,calendar_quarter_stratification,matched_background_differential
659,-0.003344507082990179,0.0025575929681513516,-0.0015452882914908108,-0.00554465402421733
660,-8.826455626207223e-05,0.004045378396486755,-0.003296384338298717,-0.0004836800250097653
661,0.008396587355922403,-0.0015069479670378966,0.005175668389656256,0.006175203342692591
662,-0.0046136686220705865,0.0017555046941130834,0.008147994000580524,0.008134543856114005
663,0.004089384804009282,-0.0023027539006976933,0.001960045695047461,-0.004678562240793551
664,0.0010609017626846933,0.000495404843150042,-0.004446989879294211,0.0007346801507897923
665,-0.003082410462858111,-0.002775284104356099,0.0020409038441616748,-0.002308909027107364
666,0.003031044055832483,-0.0007707058710109142,0.0006574835841348052,0.007390180361154122
667,0.004007286731111681,-0.006228716789679417,0.003209795179782239,-0.003355913635483252
668,0.005178732888869075,-0.0024977444798255587,-0.0013655092596822063,0.001052148394334371
669,-0.000882198577001191,0.0023760677916271756,0.0008357919755027438,-0.00011371266456552907
670,-0.0027290787544336295,0.0014767534029426067,0.0008871547707456761,-0.000662221904207362
671,0.0011787072730823896,0.002535537105022829,0.004776858730931002,-0.0015070973402369653
672,0.0028141647898817924,0.0019708936033349055,0.0025950160373680803,0.0011221860032316249
673,0.0007789003310794409,0.004275454404521263,-0.0005352113031912086,0.0004894624515563667
674,-0.005591552741263268,0.001259000377465671,0.0029411376556192927,0.0030589323424996162
675,0.00358255033393489,0.0014354493715700986,-0.004640413764434361,-0.0035677473134658457
676,-0.002113031273891539,0.0015852695474795845,0.003465146572084289,0.0035977718163973257
677,-0.007303621173723095,0.00042407958387516914,5.2719799042432475e-05,-0.001746180731044406
678,0.001613901824540691,0.004146803403452259,-0.0036652268430725477,0.0032340106450356666
679,-0.0017400641844433598,-0.0010949501115465284,0.00011277389155345292,0.002813918674157002
680,0.001848512524119483,0.00531086167094559,0.0013324314806688407,-0.003927108388946912
681,0.0017506877335037702,0.0027438374769964665,-0.003624016600837236,-0.0034361315244259218
682,-0.006636874962891576,-0.0015540109197767704,0.005124910117265979,0.000808352571603094
683,-0.0019312534833023397,-6.417064551270671e-05,-0.0001627575456620697,0.0015054478952112578
684,-0.0032330718705813398,-0.002511108049624942,0.0017756246450238032,-0.0059222852067747555
685,-0.003329183960136864,0.004776031937166131,0.003697762659671258,-0.0017693376285003138
686,0.00030515444384167855,2.518829215401172e-05,0.00358166354153206,-0.002189583461188092
687,-0.0027145287004880295,-0.0030994655532876215,0.0015870226008641787,-0.0012174639808514222
688,-0.0033509021602696272,-0.002684276530018227,-0.004202849304558339,-0.001515474076173783
689,0.00330245769984136,-0.0019852361543649783,0.005605828744596979,-0.0002862623162096609
690,0.0035419715508038198,0.002490239683637299,0.0009026569122340518,0.0020404054755059687
691,0.0022292410164168894,-0.0036017210650358647,0.003379689493156538,-0.0020502997489734035
692,0.006271607380640145,0.002016754340826678,0.0030452554959305217,0.0010070564753699403
693,-0.002145771093526214,0.0014342605667186502,0.0030227986537328857,0.0033845922931680593
694,0.0034176913426998113,-0.0006065150184226558,-0.0007571970716580238,0.002401763773776806
695,-0.0009556215651957602,-0.003384021916051378,-0.0002779931920552316,-0.00367701017633036
696,0.0016218916005079616,0.0018034726720363792,0.004280044454205691,-0.002437188321841667
697,0.0001935242443217422,-0.0023099315103842985,-0.0008732905048150787,0.00280609300438346
698,0.004245106203790662,0.0037314291956771855,0.005905050614529735,-0.0007529136810628978
699,-0.005560462024012884,0.0064709962149035955,0.005009350002651018,0.004776132599389343
700,-0.00016608646606179728,0.0008437201621987242,0.0011944030784854537,-0.005629489078636225
701,-9.03899415895678e-05,0.003870911257234805,0.0036703921114734496,-0.0020264598534432444
702,-0.0029677943307773497,0.0012604222796235086,-0.0019994393647160234,-0.0011127070807003018
703,-0.0017918846647947398,0.00043552290387342043,0.007199235990356143,0.0011120554478553457
704,-0.006813918824138559,0.004172530409009883,0.0021402380294211873,0.002036292264191825
705,0.00012196254577899407,0.0035724769001854216,0.000664097000179619,0.0007867142894041753
706,-0.00262438808069841,-0.0037229487505827706,0.0029588151333626144,0.0028941326439232734
707,-0.001179761669285982,-0.0012913507843554154,0.003526877531141745,0.007357454655171167
708,-0.003451683232454376,0.002047395413493116,0.0011799346599764408,-0.0031786324937858506
709,0.0006932296483356026,0.00013771916879364918,-0.004358224563526634,0.0013708159993990833
710,-0.000545063215167643,0.004397627462644019,0.007167084313035694,-0.003654450469841525
711,-0.0052454574332214,0.0019359224410918127,0.00745209821672877,-0.0003640646985537997
712,0.005629079433444932,0.0010483343586798835,-0.0015659820897845219,-0.00027244953473255134
713,-0.0009615522069576592,-0.0021776874094551505,0.0015344090664863165,-0.0030206405830291794
714,0.0026332652625007348,0.001890285959172778,-0.0019170413812788392,-0.0013166679517273552
715,0.005630287027792088,-0.0025955439564494705,0.0034160059307641894,-0.0035476909565984806
716,0.0003737244185270494,0.0056441378241197365,0.0018888533036644497,0.0011134888845671792
717,-0.003580198510183857,0.0029729396174474234,0.0014474868465720965,0.00027628406509410666
718,-0.0029463707989385237,-0.006318169520891028,-0.00561039714518496,0.0017586895579752733
719,-0.005828424183541442,-0.0033206334006935373,-0.0031976635157948343,-0.0017459001570989956
720,0.00040827484872997505,-0.0002466475329692029,0.0010919690440547181,-0.002666536939205763
721,0.005339983023122785,-0.002320170809846,0.0035424907542609425,-0.002577823918887546
722,-0.0015476501412332638,0.006004925402651819,0.0007982294611461459,0.0033340700708156643
723,0.004825108363900054,-0.002363757430190495,0.002374316974268731,-0.0039225875846212715
724,-0.001924034403205744,0.0016401365692958025,0.003342334989677311,0.005287336562716439
725,-0.0012722919595050993,-0.0006223918608637717,0.003761583673699227,0.00101013120301854
726,0.0017064345051763564,0.004385352196663498,0.003805972366968453,0.003043990378317427
727,0.0010313834924864289,-0.002699386830489526,0.009615824258754194,0.002081800208557003
728,-0.005588123574171437,0.006938093914897536,0.0005762155973689363,0.0005393707388103227
729,0.002426140955482577,-0.0014816461576398377,0.0031084006277858974,0.0019726806605446902
730,0.0026076336692262684,-0.000590929881031043,0.0016697239270790495,-8.278511382579402e-05
731,-0.004620280802779763,0.0025363165620101505,0.0024660881936408668,-0.004848835369651752
732,0.0025152467570559722,-0.0010603697701851494,0.002180203665097635,-0.0009308981140709722
733,0.0022506576351786654,0.002143568761344401,0.0011286198423249992,0.0009541113481874821
734,-0.0016227243302070137,0.0038698383585343524,-0.0017194830032322063,0.0055602923345928635
735,-0.002102853755274481,-0.003753417415108518,0.00462439548397358,0.007771938552981376
736,0.0017837315402198426,2.3860614326438676e-05,-0.0009064126320577161,-0.0059059701349140825
737,-0.001409153737273652,0.003967572968212909,-0.005404073745512058,0.0036804970852123177
738,-0.0010817114923218447,-0.0023165596889849725,0.007170777369957115,0.0011152494588957957
739,-0.00017851634227142394,0.003338291867489895,-0.003202209118612477,0.002107658217938307
740,-0.00016846782461198733,0.0005418704819450433,-0.001318697683144653,-0.0035843453913243545
741,0.0038320130416775017,-0.0007652933471340138,-0.003727787643121879,-0.000817946323924282
742,0.0019940754816091073,-0.003487044410003652,-0.003205652970030437,0.0004944871824537962
743,-0.0014268266045410084,-0.0001663006259462259,0.003345907799660416,-0.00201771016366787
744,-0.0008358002490286023,0.0006451619041203745,0.00116663711307974,-0.002938693497812976
745,0.0024238312152206043,-0.00016310634633680574,0.002799326382628975,0.002446695219665528
746,-0.0007918097943948648,-0.0006466912703214771,0.0038495927364491423,-0.004995581673403193
747,0.0012600946647606435,0.002274108126335589,-0.0017635224971611345,-0.0052733569756550115
748,0.0007716195841260213,0.0002980858370412156,0.0023172591339615405,0.0021812834765846363
749,-0.0038387819003354523,-0.0033402967104950577,-0.004043722363646971,-0.0020748823201821726
750,0.000143833699801382,0.0020558320744343875,0.005771016511206116,0.00037022007814590066
751,-0.0007680712126022872,-0.003265832504623796,0.0014649685679798134,0.0013663952500531853
752,-0.0018894207179854191,-0.00336222456543218,0.0015889793790534895,0.004131450955234362
753,0.0022524213847043583,0.0016704855403630334,-0.00301645305699399,-0.0009282009094195056
754,0.0014277105895579142,0.0010873036793953741,0.0030706914609594936,-0.006003016343664062
755,-0.004101458997108888,-0.00010832150761408394,0.0025124010888134037,-0.004000378321865049
756,0.0006620730279109386,-0.002608706605169204,0.000245020597895914,-0.0024043223368661625
757,-0.003986342898729522,0.0012915561493606737,-0.0008141515496171963,0.00562357533720468
758,-0.0007940581938517796,-0.0006137500333350229,0.0028468020574099946,-7.958739723641724e-05
759,0.007367889716899936,0.0015705089429516408,-0.0012990749973412574,0.0025825501231077803
760,0.002173274057211477,0.005432582355937361,0.002943555587271923,-0.002404764596594892
761,0.001110653210368236,0.0033143839147270846,0.005350192546032607,-0.003967198103630152
762,0.0006017720147445492,0.003335827648364255,0.001413355820591097,-0.0010196159653495847
763,-0.0015147588099225584,-0.0035034689411077655,0.0025771106155599204,-0.0013178519376364213
764,-0.005578340241134525,-0.004961476840036409,0.0005450298223247122,-0.0037679805956459178
765,-0.0012447896005001546,-0.006930044180881791,0.0023201574758210442,-0.0015897879877036299
766,-0.0031136000459002877,0.00036240677616447163,0.0012272853331141231,0.00442574035115126
767,-0.0012446919199395202,-0.0011376640692729314,0.006263298733403305,0.0049371322905712904
768,-0.0004882902145911767,0.0010838618686276444,0.0005111842640462865,0.003927849643151855
769,0.00048411377879653273,-0.0031073304669341495,0.0011547211285734904,0.000724431061239844
770,0.008622046893336335,-0.0024772173101578238,0.0033767024742307676,0.0008655543257509458
771,-0.00028972839216345823,-0.004491195153309044,0.009667743111349207,-0.0016910736523776386
772,0.004640770700821161,0.0011130187200222778,0.0028647334500390585,0.0019183663924292993
773,-0.002948174709649158,-0.0038980445016803963,0.0008903158444111579,-0.0015066484395064872
774,0.0018023148526444442,-0.0019210669355724783,-0.0009766526791099809,-0.0047068880766114
775,2.367276483651476e-05,0.00683178571422056,-0.0037308611510928234,-0.002662905979625559
776,-0.004067381996043917,-0.0035348839193647323,0.004108314199200864,-0.0031947457504773588
777,-0.004228203930143733,-0.0039474213913895315,0.0011531491203561088,0.0015029694096857637
778,-0.0017847342067885226,-0.00973267664586873,0.002183204122012939,0.0020114161498097525
779,-0.0009240087307969149,0.004552209281563895,0.0023836821366781174,0.006899787614263505
780,0.0011601243469825666,-0.0029774024897909713,0.00472024807821622,7.301050985769082e-05
781,0.002633529533965002,0.0012709805246867837,0.0008824860014933799,0.005990269310854793
782,0.0041247389032417,0.0021198638002863823,-0.002639054316200038,-0.003535302815328444
783,-0.004303451787757909,-0.002216050478829017,0.001397374426632029,0.0012283045534229606
784,-0.005959221540415112,0.0037360492864077785,0.005450808301192225,-0.0009398466866931989
785,0.0029185793260145193,7.519074498638942e-05,0.005570596144973318,0.002486540932607754
786,-0.006836291065688644,0.003642125946569875,-0.005323690342149525,-0.0038639185550560988
787,0.0030014803460721804,0.006653775047793394,-0.005618526512211642,0.004551140145482864
788,-0.0004635060383223751,0.003996091608034694,-0.0001215666393908612,-0.0014272866088479352
789,0.00027382316883252774,0.00517807649969006,0.004461264223409984,0.004622081726316268
790,0.0032759140629278604,0.00032216318243021204,0.0022221399582899393,-0.004569847666936434
791,0.0018641569936786785,0.0003843317113426226,-0.0005308533083191849,-0.002868065219184432
792,0.005997348461602342,0.002612804986485402,0.007466133768157078,8.939744954178182e-05
793,0.0009262881847330952,0.0020936043167895328,0.004091205659896721,-0.0019042079850200614
794,-0.0002653831437711499,0.0022589725249596753,0.004182010199930798,-0.003854869698548604
795,0.0033270762220725834,-0.0014776548306860784,-0.0022936883617620755,0.004284944972028508
796,-0.0009449924754120023,-0.0027743105785620814,-0.00023599193062088887,-0.0011990183544262237
797,-0.0023238417966802995,0.0008615236029651493,0.00032825730800532083,0.00011332769889826583
798,0.00022691293455338041,-0.005547244823359076,-0.002225921253091753,0.0034367860633619267
799,0.0029092113370598346,0.009047368031584646,0.0012914331312356957,-0.004471446426104134
800,0.0048736778336821735,0.0005559615544600015,0.003958342965630195,0.005285301025286337
801,-0.0017366261670424563,-0.0031025048875409455,0.00824197285906247,-0.0017199126439403618
802,0.00039779736630778714,0.001600436772920875,0.0006556954402203578,0.0005716660111308526
803,-0.004711856697422908,0.0030267104854609936,0.002595282354350122,0.002328779176671913
804,0.003424200633121663,0.004144374297680884,-0.0013022482656143881,-0.0010752966099325644
805,-0.0007926986241940047,0.0031081084905066753,0.0039623656853166045,0.000924309797467721
806,0.00022982833469450186,-0.011014336617216642,0.008463382900969136,-0.0003189679874726452
807,-0.004574146552341667,0.0007869853954216872,0.005975190786865279,-0.0030281237592022204
808,0.00013690930701235106,-0.002081244873056138,0.00015185686695084034,-0.0013177518387839714
809,0.0013371530680942425,0.0031005312329787284,0.003589124855905508,-0.002077744291233649
810,0.0009503121428293487,-0.004394250844674938,0.005375755787099737,0.002573823655492515
811,-0.0024324701336460117,-0.0007579965101441714,-0.00035183465019361665,0.0010108975069359637
812,0.002040416379074481,-0.0008703289628404515,0.0006100362792480428,0.0016074158292522954
813,-0.00020753298647107897,0.0033132005908455844,-0.001697539485705682,0.0025314988802046063
814,6.045195065060275e-05,-0.0008889938332568142,0.0013159335068223179,-5.2382926631978736e-05
815,-0.0018591995035883572,0.000669734891853763,0.004801875405457006,-0.0008613870814896572
816,-0.0038189223271883938,0.001500254508883266,-0.001808114726399484,-0.0032244419282727935
817,-0.0005770046770192529,-0.00027041111823753844,0.004307600627952587,-0.00014270327486565784
818,-0.0016190913572575673,-0.0010023485096890064,0.003492391310779596,-0.003204437014061837
819,0.0032865901687997544,0.007010465355058543,0.005597786132708671,0.001015387556383396
820,-5.655881713107292e-05,-0.0003535096660833965,0.0034027527435190725,-0.003637553437197977
821,-0.004083891938086031,0.0016983386321878814,0.002222752992419168,-0.0025298557234323797
822,0.0014611726428589897,0.0022718377407214456,0.005066002178870868,-0.002895149564325026
823,-0.0035854746313807276,0.0036857370290225046,-0.0008939280342771861,-0.0008198325486623578
824,0.00074683708711791,0.0005155518002185139,0.0013804090538445982,-0.0029383418639088252
825,0.0047634925524943205,-0.0017217356199746101,-0.0007641280188462993,0.0007189584015826054
826,0.0009942621802091062,0.00913262058086559,0.004986978113343267,-0.001577552964524924
827,-0.0027618866938942605,0.006357452739207853,0.0033910454317721246,-0.0019027834579772463
828,-0.002056627738291933,0.004771593918676534,-0.002210435157390643,0.0010119710494837998
829,-0.0020991090372432077,0.0015354318337230705,-0.0014487385702560086,0.004693449163645529
830,-0.0020171753353096537,0.0030886344649109767,0.005496769929496036,0.0020228851996226334
831,-0.0012634884385542083,-0.005520136760067239,0.0033787180911244415,-0.000785873534815334
832,-0.003135661905323991,0.0021264964827970726,-0.0021577158118594774,-0.00043212571061143975
833,-0.005651496574619539,0.0026885696326722397,0.0017706347261478123,-0.00028628745386651043
834,0.01030082287044181,-0.0007033391255611716,-0.0023697819607889363,0.004440231822457781
835,0.0015306344660457522,-0.0016154076346483655,0.007108818006594898,-0.00013471107522124073
836,0.0015158046998332245,-0.00040065444378835477,0.000860396326454146,0.0005767502302361949
837,0.0009484648815642507,-0.006044959470549257,0.003095252427405284,-0.007684412794226685
838,-0.0006289041954842929,-0.001422137257607965,0.0017060986731060434,-0.006133861417405278
839,-0.0020314997277640686,-0.0031586686769186126,0.001463282889076378,-0.002045134812118032
840,-0.004941304989808476,0.002674661531609639,0.0023919376974933905,-0.0030156101196092988
841,0.0017750436116827524,-0.001991622575708408,0.00800055102575428,-0.003860979225169499
842,0.0031647132385793086,-0.0008374175201933066,0.0010265177816502,-0.0010281110751206386
843,0.0003747987531400427,-0.00028730653487372146,-0.001453787667418602,-0.0008873817541954246
844,0.0023673495559428073,-0.002719698531402803,0.0024661218762416217,0.00291198235687047
845,0.004201388764811411,0.0016102923930904618,0.0016816746597575981,0.0039144128471700155
846,-0.0033743706736293925,-0.0022003566839121384,0.0014308125369642912,-0.0005669334291968865
847,-0.001161590474046066,0.0023141672287158503,-9.52014281056629e-05,-0.0023502269650020305
848,0.002826870374033517,-0.0018490721716355528,-0.0014531441658713758,0.0011579235342592897
849,-0.003940151426082266,0.0031041306257663798,0.0023372103254235385,-0.002100702509350166
850,-0.001334972114949408,0.0046905168579034545,0.0028812971783323473,0.0018972363216181308
851,0.0007179788236041434,0.005431433950964825,-0.002998237984935635,0.0020486443767476006
852,0.0008601819993097235,0.0036748167052648123,-0.004185986010250367,0.0009873242413677913
853,0.002728232079391701,0.00045589635615342605,0.002205849355284449,-0.0035970765484825674
854,0.00554764556067666,0.0020411015227180303,0.002676320934936923,-0.007035558702571568
855,0.0009156542154314106,0.00013249201501007693,-0.0028458191569785346,0.0026530518417300277
856,-0.0015744775968037188,-0.0023722891512285827,0.0010967452462147024,0.0021353510453938048
857,8.559333365259818e-05,-0.0035048874372200405,-0.002331516786291435,0.00037647353861647645
858,-0.0014332746291558665,-0.004937676954646924,0.0014640435878364216,-0.0005112942985247425
859,0.0024481248330588423,-0.006336968292456692,0.0024494612535796976,0.0021245128715881205
860,-0.0013833111184339737,-0.003529658530225983,0.004133805582047055,0.0036762660002995977
861,0.0032560644009998678,0.0035042122986429507,0.005152850499720516,-0.0015476094519642658
862,-0.0028631318961306693,0.00020062402658168485,0.003540296436873658,-0.001012029453792242
863,9.822132823356206e-05,0.0009031192225370479,0.0022993003905069777,0.0011137200198805038
864,-0.0023066923803752586,0.00014212419202762076,-0.0013022620760109148,-0.0037817848319827525
865,-0.003056862237457011,-0.004437066333552498,-0.0006859390214944517,-0.0011415333486647057
866,-0.0008264384793938891,-0.007844342887147446,0.005245169219950246,-0.0012954256393164951
867,-0.0008599595517258338,8.078384678146271e-05,0.0015118823720570848,-0.0030987376367085733
868,-0.0007355790749040257,0.00297018242122267,-0.000767967465752439,-0.0010613860879298137
869,0.006205761485378776,-0.0016476277727718897,0.00012439951797037663,0.0015706890134993604
870,0.003603205009039918,-0.0003158004618533385,0.001146131526556374,-0.0018341219581070242
871,-0.00010486601183685976,5.8464921812447576e-05,0.003064290063006739,-0.001979393422060083
872,0.002157334497872327,-0.0011036171046099972,0.0019969098352982124,-0.0053986784191831765
873,0.00021959813519837059,0.0020290953861058477,0.003919399453179811,0.002234712168832057
874,-0.00015152744507096434,0.0027867386942217022,-0.00012606020434942003,-0.0020067922428984664
875,0.0025826957172638038,-0.004329762561301544,0.0012398173328848677,0.0022485730579569685
876,-0.0017298778326714265,0.003347634068181617,0.003974867193364044,0.0013124870457911512
877,0.0005275201660028995,0.000613583358593489,-0.0015268768394218484,-0.00021032883376111822
878,0.007113074358440133,0.002689462430775383,0.0006371280004725101,0.0019208503902312134
879,0.0007795764299466912,0.0015719386679843928,0.00012677277841418737,-0.0008018603386844384
880,0.004053239774423487,0.004503845342300993,0.0034004928723392258,-0.004699856292123818
881,-0.000324382514414748,0.009477889015148431,0.00030884354947902565,-0.004425062117440431
882,0.001670245775175713,-0.0038392613333476737,-0.004214500599986812,0.0026973991178726744
883,-0.006034385107817403,-0.002824745595944561,0.007153278724235307,-0.0027029158628910335
884,0.004365041521606773,-0.0024459362285124213,0.0005677850721777919,0.0033313793673255894
885,-0.003338862495673999,-0.0052966381612887655,0.002167246685592745,-0.002822495877892266
886,0.001884660024688193,0.0002505324960633862,0.0010176719389512166,-0.002114106839220101
887,-0.006196015792980033,-0.003784937794490736,-0.0014681736168975473,-0.003983687036473419
888,-0.007206475139482149,0.00013900613937249242,0.00273695981685101,-0.0032440236040955175
889,0.0040755898165773605,-0.0036235631644805618,0.0029569208709094544,0.006364011515583912
890,-0.0024231332406730163,0.0006208411636021521,-0.000712756204136446,-0.0038421357211836094
891,-0.002272611228972182,0.0018717571662539502,0.0027425377853937433,-0.0028489290791997583
892,0.0027154191653481824,0.0032472281769191156,0.002802021075464082,-0.0007407333634842491
893,0.0010885836021294324,-0.0026019107059973823,-0.0028232121296465585,-0.0021403029417100916
894,-0.001413814213169453,-0.003367917453936618,-0.0018853895747015022,-0.0013379802624178265
895,-0.0006332423593518501,0.002003137454374791,0.004733119252755029,-0.004423720237908975
896,-0.00012108228684802108,-0.001033101758851925,-3.108760271191644e-05,0.0019807266178444942
897,-0.0014936808199290988,-0.002017906204232246,0.0010328713822450283,-0.002443584151505188
898,-0.0006410692430027287,-0.004590608657838127,-0.0003774469942946734,-0.0008007757592744394
899,-0.0010067204530573141,0.0002682922880159138,0.0015533072725683148,0.0038789638888089965
900,0.0023630583860599227,-0.0024801401542913133,0.005265340348843422,0.0037349235950134606
901,0.0005958878148617551,0.003847971448866853,0.000806724912058304,0.0016191917345941313
902,0.0021784287506993413,0.0038267342361036154,-0.0025285343718933623,0.0004125273546626277
903,0.004120636518557671,0.0013460409543970626,0.0027106660216537886,0.0012450846851380381
904,0.003978044614211979,-0.0010679438395678564,0.00927890803158224,0.004648454286726031
905,0.0011409202836223282,-0.001079871014238767,0.0008691166912455083,0.0005574836992415383
906,-0.005175240558521434,0.004196085947659139,0.0033653076012644012,-0.0033192511160361504
907,-0.008891254817361534,0.0011824093975446345,0.001240084836329477,0.0022747989008690996
908,-0.0006174621603295532,-0.0006483604671422448,-0.004626666384977519,-0.0016736777419950465
909,0.006085623691161392,-0.005140070849241832,-0.00048527987903739065,0.0034283494280936775
910,-0.0048593612002290785,0.0017573076846916487,-0.004448769301405713,-0.0014940006072422735
911,-0.003428964479916357,0.0011462438615775356,-0.0024238781827545775,0.0023381434122767006
912,-0.0021856877130019873,-0.002157863635628839,0.0008773021877213691,0.0010599358858344133
913,0.00048802806639232414,0.0011482420251588228,-0.005188984055689194,0.0018025951981307025
914,0.00018069305769249547,-0.00026210039092158474,0.008340119344920835,-0.0026058583263877427
915,-0.0008400717148954105,-0.004253220587392181,0.004564948696415421,-0.0011194364541408648
916,-0.003579643957613065,-0.002372194455229665,0.001461831616028505,-0.002143724177254319
917,0.0058850387416360525,-0.004290782512479146,0.0020853887344439033,-0.004208410687877639
918,0.0016596472955835268,0.0011239026371186454,0.002422051913724635,-0.0035837235925300736
919,-0.003068854570831482,-0.004811803888322484,0.0029785063368946954,0.00018228199446345406
920,0.0019032514383004833,-0.0010376289183771533,-0.0010538099280777036,-0.0009742355939099236
921,-0.0010757737216074042,-0.002815570208785917,0.008048434030547287,0.006004783081436295
922,0.0042571178933228275,-0.0002936347666679157,0.002125621743178949,-0.0008623166271399143
923,0.006820486280288716,0.00011302617807948998,0.007156673353458579,0.003668595486045296
924,-0.0026346830909155274,-0.0030636302384213013,0.001835273549930644,-0.0016193363433399503
925,0.0017187899600870867,-0.007208296768805284,0.0047373764528224355,0.00219100200216093
926,-0.0021144447987274592,6.289255306920679e-05,0.00010986902591900375,0.006109952523722566
927,-0.00510951070765691,-0.0010603148927866672,0.0001305956856513492,0.0011089393933646076
928,0.0030603344973191707,0.0016519137259777903,0.004120112950906223,-0.001518955033121614
929,-0.002743290571084424,0.001949226664518731,-0.001104815524439737,-0.004330126729788638
930,-0.004780872931177924,-0.0062139734293394245,0.0009344306642102743,0.00448709574960785
931,-0.001118332673536604,0.0016029013793831422,0.006307585244736715,-0.0011327875344109115
932,-0.004344030134038217,-0.0025148107521022565,-0.002286458672014741,0.0005170082105130946
933,-0.005801720931078488,0.00441594982116933,0.0035704620060440645,-0.0023051650456439843
934,0.001024848562097471,0.008849840451012694,0.00043684968490988337,0.00252699767339313
935,-0.003802446079859648,0.0011222337731476859,0.006009760624346515,0.002164710823053973
936,-0.0038599691073899992,-0.004354267571587473,0.0019671957992089717,-0.005871986498866034
937,-0.0011305865361003454,-5.0621990605535706e-05,0.0018730811806298815,-0.0017751988879329658
938,0.004768462920745464,-0.004597678874604955,0.0010080530811367866,-0.000581629270931349
939,0.0005215214221313679,-0.004511191830427143,-0.00105327482026516,-0.002269042117050925
940,-0.0028812388497860544,0.00443504967263965,0.0006937969308220936,-0.0005184598647220951
941,-0.0055885533529262815,-0.00031124249834053153,0.004238898781224886,7.66207069172364e-05
942,-0.0019283737703692948,0.002005139881514076,0.0006164809020778285,0.0004131366367103159
943,-0.0007025271368419513,-0.002778179670707901,4.3856220628797256e-05,-0.00356918485001773
944,0.00317162593092346,-0.0020449806386079474,0.0024867709295128084,0.0009701275828915068
945,-0.0007137676287758172,0.0007260004641754289,0.0022454044686573437,-0.0032526935492226574
946,-0.00574409583917744,-0.005253485568856462,0.004203030604411154,0.001353791141052899
947,0.0014888451591905342,-0.002395804672815362,0.004589697212084483,0.002364987360773834
948,-0.004086051223289665,-0.0013891676630632948,0.0015672884803664881,-0.0033904293466158228
949,-0.0007735716767992042,-0.0005558031826092154,0.00458886098309279,-0.0006439409001364819
950,0.00680104869919575,-0.001615451054962158,0.0036520445306987013,-0.0014698383989382592
951,0.0013180906983423087,0.0023488101511786666,0.0014539478467871252,-0.00198970724870789
952,-0.00046025455635718184,0.007529453871391157,0.0002528689282544938,0.002324731985318259
953,-0.005561036538612514,-0.004058607846344733,-0.0013089462486579801,0.0008538440808559939
954,-0.0027120064661106773,-0.0007095782109784153,-0.0004923403210314189,0.0025775482667356945
955,-0.001358538587995424,0.0028964573785702948,0.0003147397182217377,-0.003935455313697132
956,-0.000372297625135105,-0.0002283834345181944,-0.00019913064128839833,-0.0005498678878798942
957,-0.002094297162021687,-0.0009470041174789953,0.005289564898668144,-0.0006357075420711905
958,-0.0027972063906263147,-0.005394116283764643,0.006851876075781737,0.007698553524818243
959,0.0014620264517939833,-0.001407595068748147,-0.0018133834105321812,0.0013808976236521374
960,-0.010753658506574665,0.004785506088644144,0.00265946957054952,-0.0019828783801755932
961,0.0026579255726046597,0.0011233100371551472,-0.0016208253080221605,0.0005433953479907035
962,-0.00495486300140026,-0.003633341468511056,0.0011174744177084395,-0.0008777031211840278
963,-0.004262035559870858,0.0005311002106930948,0.0006221679132296352,0.009130705901446285
964,-0.0017468364248902806,-0.0022581488651609786,0.0002916517877674567,-0.00501798681420539
965,0.0008026936198772659,0.005797452339571929,0.004599041125149151,-0.0022677551463393822
966,-0.0022376878723783158,0.0041315457848010466,0.0034165306809244783,-0.001065250158790636
967,0.005526115639987708,0.0001717208929937176,-0.0001743016656918069,-0.004221852527313382
968,0.0007868312639651299,-0.00020577485239286624,0.004826653201012908,0.0029799656348530952
969,0.0018645940605969292,0.0045197694482379215,0.003315650908969376,-0.003406388646000684
970,0.0007743929956144949,0.004323704785644154,0.002275107547311966,0.004553353311108643
971,0.0019280546934094416,-0.0031345589824022177,0.0002229409325423601,-0.005096607378579905
972,0.0015428434130379557,0.0027057958374057177,0.0008264380199883763,-0.0029559155313273354
973,-0.0018595261953431449,-0.0004645346726173332,0.005824003456072971,-0.0014610727249954253
974,-0.002520587532194483,0.002610290078424516,-0.0009631401911692474,-0.0021414365667211934
975,0.006524335817130509,0.0004370825300759402,0.004287862227634252,0.0017837884845375474
976,-0.0012753345607668001,-0.0015679995667158618,0.0026178901299812826,0.0006676469952522117
977,0.004055455702619374,0.008595555566430102,0.004361401750440776,-0.01086287685483032
978,-0.0031592033353895965,0.004247531207513551,0.0029256196132984584,0.0004811031964378987
979,-0.00037970696678785106,0.0062581074871771464,0.0073500088572588445,0.0058422930188669975
980,0.0012517404411102754,0.004039903275026816,-0.0036356487027476843,-0.003373390070438716
981,-0.0047387317560854325,-0.0013364053653338293,-0.0020071041151747157,-0.0005472946897353892
982,0.003921020281558497,-0.005488760405761973,0.0038957811641352935,0.00312566159448938
983,0.0022204565951255283,-0.0006341849569072509,0.0008800759374050308,-0.0008648579724219725
984,-0.0023251561166354657,0.005096118632416596,0.006287246441452681,0.004309070897583057
985,0.004244601172594904,0.002714385882390572,-0.0015519022947329188,-0.003453156455149762
986,0.0060154690570265665,-0.0016833208552309528,-0.0051862148993289,0.0023990064774472063
987,2.7507165311501676e-05,-0.0016889165440950261,-0.0010999590825488154,0.0029381313441901604
