permutation_index,mean_rho,subset,metric
126,-0.0015232654128683038,second_ge_0.10,calendar_quarter_stratification
127,0.003044507898809604,second_ge_0.10,calendar_quarter_stratification
128,0.002376997108285589,second_ge_0.10,calendar_quarter_stratification
129,-0.005949788649560731,second_ge_0.10,calendar_quarter_stratification
130,-0.004705648425018111,second_ge_0.10,calendar_quarter_stratification
131,-0.0018106370709302093,second_ge_0.10,calendar_quarter_stratification
132,-0.007345210745633127,second_ge_0.10,calendar_quarter_stratification
133,0.0021016426046606296,second_ge_0.10,calendar_quarter_stratification
134,-0.001974028807023183,second_ge_0.10,calendar_quarter_stratification
135,0.006078014165289047,second_ge_0.10,calendar_quarter_stratification
136,0.008561224288960397,second_ge_0.10,calendar_quarter_stratification
137,0.0070409266357189465,second_ge_0.10,calendar_quarter_stratification
138,0.01346061742085466,second_ge_0.10,calendar_quarter_stratification
139,0.003227438482647575,second_ge_0.10,calendar_quarter_stratification
140,-0.0002771860306865862,second_ge_0.10,calendar_quarter_stratification
141,0.00600622230593848,second_ge_0.10,calendar_quarter_stratification
142,-0.004215844527623604,second_ge_0.10,calendar_quarter_stratification
143,0.005305651889314687,second_ge_0.10,calendar_quarter_stratification
144,0.0075416392152235275,second_ge_0.10,calendar_quarter_stratification
145,-0.0013590898558154994,second_ge_0.10,calendar_quarter_stratification
146,0.00011713789855000763,second_ge_0.10,calendar_quarter_stratification
147,-0.004159671965753374,second_ge_0.10,calendar_quarter_stratification
148,0.002074122388802116,second_ge_0.10,calendar_quarter_stratification
149,-0.000588078045843128,second_ge_0.10,calendar_quarter_stratification
150,-0.0012189574058059929,second_ge_0.10,calendar_quarter_stratification
151,0.003274397340362911,second_ge_0.10,calendar_quarter_stratification
152,0.0002511661136392343,second_ge_0.10,calendar_quarter_stratification
153,-0.004289761317204512,second_ge_0.10,calendar_quarter_stratification
154,0.006917301103468166,second_ge_0.10,calendar_quarter_stratification
155,0.012039500721456998,second_ge_0.10,calendar_quarter_stratification
156,-0.007504434620448379,second_ge_0.10,calendar_quarter_stratification
157,0.00012697240765254948,second_ge_0.10,calendar_quarter_stratification
158,-0.0019483777036663644,second_ge_0.10,calendar_quarter_stratification
159,-0.0034070094833284423,second_ge_0.10,calendar_quarter_stratification
160,0.0010866931111381505,second_ge_0.10,calendar_quarter_stratification
161,-0.0012309687890513987,second_ge_0.10,calendar_quarter_stratification
162,-0.005761286432922498,second_ge_0.10,calendar_quarter_stratification
163,0.005042288685245943,second_ge_0.10,calendar_quarter_stratification
164,-0.00404566150784413,second_ge_0.10,calendar_quarter_stratification
165,0.00033937126013422984,second_ge_0.10,calendar_quarter_stratification
166,-0.0030605236805848856,second_ge_0.10,calendar_quarter_stratification
167,0.006603567619438663,second_ge_0.10,calendar_quarter_stratification
168,0.000524677360838551,second_ge_0.10,calendar_quarter_stratification
169,0.002262798170236858,second_ge_0.10,calendar_quarter_stratification
170,-0.00545045512254403,second_ge_0.10,calendar_quarter_stratification
171,0.004636566449571317,second_ge_0.10,calendar_quarter_stratification
172,-0.0034123144165159047,second_ge_0.10,calendar_quarter_stratification
173,-0.005816178266706968,second_ge_0.10,calendar_quarter_stratification
174,0.003934349289775912,second_ge_0.10,calendar_quarter_stratification
175,-0.003327645263154731,second_ge_0.10,calendar_quarter_stratification
176,0.005846382235270439,second_ge_0.10,calendar_quarter_stratification
177,0.004011717227800183,second_ge_0.10,calendar_quarter_stratification
178,0.003453625186533599,second_ge_0.10,calendar_quarter_stratification
179,0.0002159047741659643,second_ge_0.10,calendar_quarter_stratification
180,-3.7536886735294316e-06,second_ge_0.10,calendar_quarter_stratification
181,0.0024068815634691264,second_ge_0.10,calendar_quarter_stratification
182,0.004756437479913498,second_ge_0.10,calendar_quarter_stratification
183,-0.0008343596325062908,second_ge_0.10,calendar_quarter_stratification
184,0.00046287768953884745,second_ge_0.10,calendar_quarter_stratification
185,0.011704486786244804,second_ge_0.10,calendar_quarter_stratification
186,-0.00029576299207266586,second_ge_0.10,calendar_quarter_stratification
187,0.006369205811377662,second_ge_0.10,calendar_quarter_stratification
188,0.007064979258770633,second_ge_0.10,calendar_quarter_stratification
189,0.004277357688906621,second_ge_0.10,calendar_quarter_stratification
190,-0.002448063796923375,second_ge_0.10,calendar_quarter_stratification
191,0.0012355889241094547,second_ge_0.10,calendar_quarter_stratification
192,-0.0013753780992685858,second_ge_0.10,calendar_quarter_stratification
193,0.008702403799290515,second_ge_0.10,calendar_quarter_stratification
194,0.0034362375957193462,second_ge_0.10,calendar_quarter_stratification
195,0.003174940685985912,second_ge_0.10,calendar_quarter_stratification
196,-0.00730646243175328,second_ge_0.10,calendar_quarter_stratification
197,0.006066203513179997,second_ge_0.10,calendar_quarter_stratification
198,-0.0032811876539691,second_ge_0.10,calendar_quarter_stratification
199,0.0007204416787394855,second_ge_0.10,calendar_quarter_stratification
200,0.004346744105492096,second_ge_0.10,calendar_quarter_stratification
201,-0.0003056423161161774,second_ge_0.10,calendar_quarter_stratification
202,-0.0003980077949070761,second_ge_0.10,calendar_quarter_stratification
203,0.009923762298348113,second_ge_0.10,calendar_quarter_stratification
204,0.004874935769702861,second_ge_0.10,calendar_quarter_stratification
205,0.0014418545914438427,second_ge_0.10,calendar_quarter_stratification
206,0.004542132112819366,second_ge_0.10,calendar_quarter_stratification
207,-0.001005143260177024,second_ge_0.10,calendar_quarter_stratification
208,-0.0037830651738181135,second_ge_0.10,calendar_quarter_stratification
209,0.0035619778855032454,second_ge_0.10,calendar_quarter_stratification
210,-0.002052223404632117,second_ge_0.10,calendar_quarter_stratification
211,0.002431378624079674,second_ge_0.10,calendar_quarter_stratification
212,0.0014672949582945425,second_ge_0.10,calendar_quarter_stratification
213,-0.0074745209405798155,second_ge_0.10,calendar_quarter_stratification
214,0.0061419796171378075,second_ge_0.10,calendar_quarter_stratification
215,0.0028195398295616804,second_ge_0.10,calendar_quarter_stratification
216,-0.004911831942621775,second_ge_0.10,calendar_quarter_stratification
217,-0.0001576898734895069,second_ge_0.10,calendar_quarter_stratification
218,-0.0032837753287971996,second_ge_0.10,calendar_quarter_stratification
219,0.009664711024351876,second_ge_0.10,calendar_quarter_stratification
220,-0.00505301711219089,second_ge_0.10,calendar_quarter_stratification
221,0.0036429153212719644,second_ge_0.10,calendar_quarter_stratification
222,0.002401796459388465,second_ge_0.10,calendar_quarter_stratification
223,-0.002892258430893392,second_ge_0.10,calendar_quarter_stratification
224,0.00226046081637479,second_ge_0.10,calendar_quarter_stratification
225,-0.0035700404822219685,second_ge_0.10,calendar_quarter_stratification
226,-0.0010569023970992447,second_ge_0.10,calendar_quarter_stratification
227,0.015933670930510974,second_ge_0.10,calendar_quarter_stratification
228,0.0020554433280668247,second_ge_0.10,calendar_quarter_stratification
229,-0.005858267612995866,second_ge_0.10,calendar_quarter_stratification
230,0.002503309746012247,second_ge_0.10,calendar_quarter_stratification
231,-0.0059323012182875496,second_ge_0.10,calendar_quarter_stratification
232,0.004273965837027015,second_ge_0.10,calendar_quarter_stratification
233,0.0002163509277349425,second_ge_0.10,calendar_quarter_stratification
234,0.0016188788526713175,second_ge_0.10,calendar_quarter_stratification
235,-0.00364769476192047,second_ge_0.10,calendar_quarter_stratification
236,0.0016436508223392138,second_ge_0.10,calendar_quarter_stratification
237,0.004759254305416949,second_ge_0.10,calendar_quarter_stratification
238,-0.006313961663445653,second_ge_0.10,calendar_quarter_stratification
239,0.002102218894175276,second_ge_0.10,calendar_quarter_stratification
240,0.002975413179413913,second_ge_0.10,calendar_quarter_stratification
241,0.005489398553310957,second_ge_0.10,calendar_quarter_stratification
242,-0.006654721070523759,second_ge_0.10,calendar_quarter_stratification
243,0.0055922274039302885,second_ge_0.10,calendar_quarter_stratification
244,0.0010662166795131598,second_ge_0.10,calendar_quarter_stratification
245,0.007990592656923484,second_ge_0.10,calendar_quarter_stratification
246,-0.006391298105037467,second_ge_0.10,calendar_quarter_stratification
247,0.003791833704956585,second_ge_0.10,calendar_quarter_stratification
248,-0.0014761244900907127,second_ge_0.10,calendar_quarter_stratification
249,-0.005908403334157956,second_ge_0.10,calendar_quarter_stratification
250,0.0001931495008794316,second_ge_0.10,calendar_quarter_stratification
251,-0.0009916372394436126,second_ge_0.10,calendar_quarter_stratification
252,0.0030466759031467067,second_ge_0.10,calendar_quarter_stratification
253,0.009360295308119534,second_ge_0.10,calendar_quarter_stratification
254,-0.003976727965003016,second_ge_0.10,calendar_quarter_stratification
255,0.006808711499718542,second_ge_0.10,calendar_quarter_stratification
256,0.00040322856292418876,second_ge_0.10,calendar_quarter_stratification
257,-0.006912279425891489,second_ge_0.10,calendar_quarter_stratification
258,0.0045135174727360195,second_ge_0.10,calendar_quarter_stratification
259,-0.000979795796564661,second_ge_0.10,calendar_quarter_stratification
260,0.005850582952633221,second_ge_0.10,calendar_quarter_stratification
261,0.0014908576338004314,second_ge_0.10,calendar_quarter_stratification
262,-0.009403911988565253,second_ge_0.10,calendar_quarter_stratification
263,-0.0020208180566024954,second_ge_0.10,calendar_quarter_stratification
264,0.007463590517044661,second_ge_0.10,calendar_quarter_stratification
265,0.003482593896122398,second_ge_0.10,calendar_quarter_stratification
266,-0.0017700493395874947,second_ge_0.10,calendar_quarter_stratification
267,0.001336525750626675,second_ge_0.10,calendar_quarter_stratification
268,-0.005665475248451982,second_ge_0.10,calendar_quarter_stratification
269,-0.005574911526060383,second_ge_0.10,calendar_quarter_stratification
270,-0.0006664949697576318,second_ge_0.10,calendar_quarter_stratification
271,0.007392060970442149,second_ge_0.10,calendar_quarter_stratification
272,0.009663044064224031,second_ge_0.10,calendar_quarter_stratification
273,-0.0019255308170426626,second_ge_0.10,calendar_quarter_stratification
274,0.003341205539733116,second_ge_0.10,calendar_quarter_stratification
275,0.0047173756192686106,second_ge_0.10,calendar_quarter_stratification
276,0.00040040629869690463,second_ge_0.10,calendar_quarter_stratification
277,0.0019588492832805448,second_ge_0.10,calendar_quarter_stratification
278,0.0019261422887628464,second_ge_0.10,calendar_quarter_stratification
279,-0.005664551310034652,second_ge_0.10,calendar_quarter_stratification
280,0.003277470488555677,second_ge_0.10,calendar_quarter_stratification
281,0.0033669808726034017,second_ge_0.10,calendar_quarter_stratification
282,-0.012679678299890704,second_ge_0.10,calendar_quarter_stratification
283,0.004506844418087802,second_ge_0.10,calendar_quarter_stratification
284,-0.00281256634694183,second_ge_0.10,calendar_quarter_stratification
285,-0.0031933236830598154,second_ge_0.10,calendar_quarter_stratification
286,0.002610584226727672,second_ge_0.10,calendar_quarter_stratification
287,-0.0008080323170303053,second_ge_0.10,calendar_quarter_stratification
288,0.005852855274890346,second_ge_0.10,calendar_quarter_stratification
289,-0.0013976826715654624,second_ge_0.10,calendar_quarter_stratification
290,0.00040955665098746147,second_ge_0.10,calendar_quarter_stratification
291,-0.0049994088084139845,second_ge_0.10,calendar_quarter_stratification
292,-0.003670621815235276,second_ge_0.10,calendar_quarter_stratification
293,-0.0032212474487349325,second_ge_0.10,calendar_quarter_stratification
294,0.0029998838683177576,second_ge_0.10,calendar_quarter_stratification
295,0.005062422710373866,second_ge_0.10,calendar_quarter_stratification
296,-0.0058921790117442,second_ge_0.10,calendar_quarter_stratification
297,-0.002790687240920998,second_ge_0.10,calendar_quarter_stratification
298,0.0012193634934547734,second_ge_0.10,calendar_quarter_stratification
299,0.000398300560345037,second_ge_0.10,calendar_quarter_stratification
300,0.0020982624882522295,second_ge_0.10,calendar_quarter_stratification
301,-0.0029050072470268146,second_ge_0.10,calendar_quarter_stratification
302,0.0009633249620931092,second_ge_0.10,calendar_quarter_stratification
303,-0.008874103554301144,second_ge_0.10,calendar_quarter_stratification
304,0.009346623568064467,second_ge_0.10,calendar_quarter_stratification
305,-0.0068022967593480855,second_ge_0.10,calendar_quarter_stratification
306,0.0010799583649333231,second_ge_0.10,calendar_quarter_stratification
307,-0.011694259182741232,second_ge_0.10,calendar_quarter_stratification
308,-0.0004225198616451124,second_ge_0.10,calendar_quarter_stratification
309,0.0014616003713387702,second_ge_0.10,calendar_quarter_stratification
310,-0.0033056636004651315,second_ge_0.10,calendar_quarter_stratification
311,0.005740853812404211,second_ge_0.10,calendar_quarter_stratification
312,-0.0016584995531423459,second_ge_0.10,calendar_quarter_stratification
313,-0.002835303784622124,second_ge_0.10,calendar_quarter_stratification
314,-0.000936362840424334,second_ge_0.10,calendar_quarter_stratification
315,0.010497959323539904,second_ge_0.10,calendar_quarter_stratification
316,0.004877519376589045,second_ge_0.10,calendar_quarter_stratification
317,0.00811304159426587,second_ge_0.10,calendar_quarter_stratification
318,0.003974843069261616,second_ge_0.10,calendar_quarter_stratification
319,0.0015788138475853499,second_ge_0.10,calendar_quarter_stratification
320,-0.0010774006202907199,second_ge_0.10,calendar_quarter_stratification
321,-0.0027590709176192013,second_ge_0.10,calendar_quarter_stratification
322,0.0040379383536925115,second_ge_0.10,calendar_quarter_stratification
323,0.001431243545360157,second_ge_0.10,calendar_quarter_stratification
324,0.002808271411635544,second_ge_0.10,calendar_quarter_stratification
325,0.0008549873929896161,second_ge_0.10,calendar_quarter_stratification
326,0.005113469893330081,second_ge_0.10,calendar_quarter_stratification
327,0.005693182412694292,second_ge_0.10,calendar_quarter_stratification
328,-0.003826554224246562,second_ge_0.10,calendar_quarter_stratification
329,0.0022284369355887097,second_ge_0.10,calendar_quarter_stratification
330,6.524309366485591e-06,second_ge_0.10,calendar_quarter_stratification
331,-0.000267058097320717,second_ge_0.10,calendar_quarter_stratification
332,0.0035729607274144043,second_ge_0.10,calendar_quarter_stratification
333,0.006959047730904669,second_ge_0.10,calendar_quarter_stratification
334,0.0020898354454177977,second_ge_0.10,calendar_quarter_stratification
335,0.00753497071595941,second_ge_0.10,calendar_quarter_stratification
336,-0.0024624400214413337,second_ge_0.10,calendar_quarter_stratification
337,-0.0027251908423991064,second_ge_0.10,calendar_quarter_stratification
338,-0.004394760917773032,second_ge_0.10,calendar_quarter_stratification
339,-2.3282567117655193e-05,second_ge_0.10,calendar_quarter_stratification
340,0.001787112481073144,second_ge_0.10,calendar_quarter_stratification
341,0.0028126923953395886,second_ge_0.10,calendar_quarter_stratification
342,-0.0016361370700981044,second_ge_0.10,calendar_quarter_stratification
343,0.008603378944237844,second_ge_0.10,calendar_quarter_stratification
344,0.006517936367857451,second_ge_0.10,calendar_quarter_stratification
345,0.004272977819826802,second_ge_0.10,calendar_quarter_stratification
346,-0.00018751881039919533,second_ge_0.10,calendar_quarter_stratification
347,-0.006411314565728565,second_ge_0.10,calendar_quarter_stratification
348,0.00047433359189010845,second_ge_0.10,calendar_quarter_stratification
349,0.005608854910043786,second_ge_0.10,calendar_quarter_stratification
350,0.002190833949848063,second_ge_0.10,calendar_quarter_stratification
351,-0.005210137295389394,second_ge_0.10,calendar_quarter_stratification
352,-0.005891496079054631,second_ge_0.10,calendar_quarter_stratification
353,-0.00015382804715323025,second_ge_0.10,calendar_quarter_stratification
354,0.004178123286848501,second_ge_0.10,calendar_quarter_stratification
355,0.0016423606718410104,second_ge_0.10,calendar_quarter_stratification
356,-0.002585957873889169,second_ge_0.10,calendar_quarter_stratification
357,0.00025078570827164674,second_ge_0.10,calendar_quarter_stratification
358,0.008228362689378321,second_ge_0.10,calendar_quarter_stratification
359,0.007555649611133376,second_ge_0.10,calendar_quarter_stratification
360,0.0009664786980197829,second_ge_0.10,calendar_quarter_stratification
361,0.004536067426107846,second_ge_0.10,calendar_quarter_stratification
362,-0.00799934534234721,second_ge_0.10,calendar_quarter_stratification
363,-0.0020958020093729286,second_ge_0.10,calendar_quarter_stratification
364,-0.006553126224159075,second_ge_0.10,calendar_quarter_stratification
365,0.00013153526191842072,second_ge_0.10,calendar_quarter_stratification
366,-0.005076188128706477,second_ge_0.10,calendar_quarter_stratification
367,-0.0025819678124402033,second_ge_0.10,calendar_quarter_stratification
368,0.005830875395281688,second_ge_0.10,calendar_quarter_stratification
369,0.002653743700634829,second_ge_0.10,calendar_quarter_stratification
370,0.005513193125667053,second_ge_0.10,calendar_quarter_stratification
371,-0.0006363585999098463,second_ge_0.10,calendar_quarter_stratification
372,-0.0013237279050030215,second_ge_0.10,calendar_quarter_stratification
373,0.0019449401468395286,second_ge_0.10,calendar_quarter_stratification
374,0.00486209553217733,second_ge_0.10,calendar_quarter_stratification
375,0.00610621264972374,second_ge_0.10,calendar_quarter_stratification
376,-0.0011301316770792574,second_ge_0.10,calendar_quarter_stratification
377,0.0017278623170257847,second_ge_0.10,calendar_quarter_stratification
378,0.009629541343028444,second_ge_0.10,calendar_quarter_stratification
379,0.004370949149099784,second_ge_0.10,calendar_quarter_stratification
380,-0.0032315224721300106,second_ge_0.10,calendar_quarter_stratification
381,0.000802098568898347,second_ge_0.10,calendar_quarter_stratification
382,0.0021955984925665284,second_ge_0.10,calendar_quarter_stratification
383,0.0032356037063150296,second_ge_0.10,calendar_quarter_stratification
384,0.014843378079974687,second_ge_0.10,calendar_quarter_stratification
385,0.004962770033181353,second_ge_0.10,calendar_quarter_stratification
386,-0.0037611663964857434,second_ge_0.10,calendar_quarter_stratification
387,0.0069489810454771185,second_ge_0.10,calendar_quarter_stratification
388,-0.0004600834127577385,second_ge_0.10,calendar_quarter_stratification
389,0.0017110583449801136,second_ge_0.10,calendar_quarter_stratification
390,0.002995318480327941,second_ge_0.10,calendar_quarter_stratification
391,0.0038998573817916986,second_ge_0.10,calendar_quarter_stratification
392,0.006400333544630601,second_ge_0.10,calendar_quarter_stratification
393,-0.002093408310420178,second_ge_0.10,calendar_quarter_stratification
394,0.004012348813436086,second_ge_0.10,calendar_quarter_stratification
395,0.007025331460793588,second_ge_0.10,calendar_quarter_stratification
396,0.004674999810893754,second_ge_0.10,calendar_quarter_stratification
397,-0.00476072841793689,second_ge_0.10,calendar_quarter_stratification
398,0.013096278824214937,second_ge_0.10,calendar_quarter_stratification
399,-0.0017959077820269224,second_ge_0.10,calendar_quarter_stratification
400,-0.002762752702234512,second_ge_0.10,calendar_quarter_stratification
401,0.00965416090628317,second_ge_0.10,calendar_quarter_stratification
402,0.0033460102524337774,second_ge_0.10,calendar_quarter_stratification
403,-0.00547982442725017,second_ge_0.10,calendar_quarter_stratification
404,-0.005257304002859476,second_ge_0.10,calendar_quarter_stratification
405,-0.0058868066309573945,second_ge_0.10,calendar_quarter_stratification
406,0.004286260921607999,second_ge_0.10,calendar_quarter_stratification
407,-0.00039750470450351214,second_ge_0.10,calendar_quarter_stratification
408,-0.0039956373002903185,second_ge_0.10,calendar_quarter_stratification
409,0.003203727491108395,second_ge_0.10,calendar_quarter_stratification
410,-0.0038766199591440133,second_ge_0.10,calendar_quarter_stratification
411,0.0013319656750421585,second_ge_0.10,calendar_quarter_stratification
412,-0.0006686331331519363,second_ge_0.10,calendar_quarter_stratification
413,0.005023485718888819,second_ge_0.10,calendar_quarter_stratification
414,0.0034994902540674677,second_ge_0.10,calendar_quarter_stratification
415,-0.0012977933056551596,second_ge_0.10,calendar_quarter_stratification
416,-0.00100922890742832,second_ge_0.10,calendar_quarter_stratification
417,0.0022264763832957656,second_ge_0.10,calendar_quarter_stratification
418,0.003355915765761484,second_ge_0.10,calendar_quarter_stratification
419,0.007831947329048173,second_ge_0.10,calendar_quarter_stratification
420,0.008870823166669073,second_ge_0.10,calendar_quarter_stratification
421,-0.0009315122025817974,second_ge_0.10,calendar_quarter_stratification
422,0.002573761732805391,second_ge_0.10,calendar_quarter_stratification
423,0.0017522729978414356,second_ge_0.10,calendar_quarter_stratification
424,-0.004829914880991516,second_ge_0.10,calendar_quarter_stratification
425,0.0067770779631365005,second_ge_0.10,calendar_quarter_stratification
426,0.0023382415891590146,second_ge_0.10,calendar_quarter_stratification
427,0.0005585903932255307,second_ge_0.10,calendar_quarter_stratification
428,-0.0009836555790993862,second_ge_0.10,calendar_quarter_stratification
429,-0.005722835462533355,second_ge_0.10,calendar_quarter_stratification
430,0.004871072193134088,second_ge_0.10,calendar_quarter_stratification
431,0.009176093396013942,second_ge_0.10,calendar_quarter_stratification
432,0.010728258325170704,second_ge_0.10,calendar_quarter_stratification
433,-0.003969554409053045,second_ge_0.10,calendar_quarter_stratification
434,0.0024728573771557426,second_ge_0.10,calendar_quarter_stratification
435,-0.010528389706564223,second_ge_0.10,calendar_quarter_stratification
436,0.0036325575888203343,second_ge_0.10,calendar_quarter_stratification
437,-0.007301723974403678,second_ge_0.10,calendar_quarter_stratification
438,0.004801094070995131,second_ge_0.10,calendar_quarter_stratification
439,0.005692836984974628,second_ge_0.10,calendar_quarter_stratification
440,0.005153751621336683,second_ge_0.10,calendar_quarter_stratification
441,0.0035979238942449388,second_ge_0.10,calendar_quarter_stratification
442,-0.006145083171413007,second_ge_0.10,calendar_quarter_stratification
443,-0.006084378914719109,second_ge_0.10,calendar_quarter_stratification
444,-0.00404769026237343,second_ge_0.10,calendar_quarter_stratification
445,0.0016544485844152048,second_ge_0.10,calendar_quarter_stratification
446,-0.0012249405179510365,second_ge_0.10,calendar_quarter_stratification
447,0.005933837002856929,second_ge_0.10,calendar_quarter_stratification
448,-0.002446132417830918,second_ge_0.10,calendar_quarter_stratification
449,-0.007099971827524025,second_ge_0.10,calendar_quarter_stratification
450,0.007114256887899878,second_ge_0.10,calendar_quarter_stratification
451,0.0037979599761550566,second_ge_0.10,calendar_quarter_stratification
452,-0.001445323599938599,second_ge_0.10,calendar_quarter_stratification
453,-0.0023509602430815714,second_ge_0.10,calendar_quarter_stratification
454,0.0023359486781353586,second_ge_0.10,calendar_quarter_stratification
455,0.013355558601439572,second_ge_0.10,calendar_quarter_stratification
456,0.0065115285983884195,second_ge_0.10,calendar_quarter_stratification
457,-0.006053435710358977,second_ge_0.10,calendar_quarter_stratification
458,0.001804035387483705,second_ge_0.10,calendar_quarter_stratification
459,0.005812440559256814,second_ge_0.10,calendar_quarter_stratification
460,0.004802080364051478,second_ge_0.10,calendar_quarter_stratification
461,0.003005303489734168,second_ge_0.10,calendar_quarter_stratification
462,-0.005403283006853885,second_ge_0.10,calendar_quarter_stratification
463,0.0009690012982272934,second_ge_0.10,calendar_quarter_stratification
464,-0.0015873963396542468,second_ge_0.10,calendar_quarter_stratification
465,0.0002559846881602791,second_ge_0.10,calendar_quarter_stratification
466,-0.0039126738635340864,second_ge_0.10,calendar_quarter_stratification
467,-0.007297470041006519,second_ge_0.10,calendar_quarter_stratification
468,-0.007774323804373255,second_ge_0.10,calendar_quarter_stratification
469,-0.0009428786729310296,second_ge_0.10,calendar_quarter_stratification
470,-0.005208473309648904,second_ge_0.10,calendar_quarter_stratification
471,0.003129928286967655,second_ge_0.10,calendar_quarter_stratification
472,-0.00238074973441125,second_ge_0.10,calendar_quarter_stratification
473,-0.013079408141249898,second_ge_0.10,calendar_quarter_stratification
474,0.004265348841713881,second_ge_0.10,calendar_quarter_stratification
475,-0.004721727559956308,second_ge_0.10,calendar_quarter_stratification
476,-0.006469554816310086,second_ge_0.10,calendar_quarter_stratification
477,0.006821171694026643,second_ge_0.10,calendar_quarter_stratification
478,-0.0028513308173746988,second_ge_0.10,calendar_quarter_stratification
479,0.0016498678436370447,second_ge_0.10,calendar_quarter_stratification
480,-0.0017260038406485998,second_ge_0.10,calendar_quarter_stratification
481,-0.0041730426329699075,second_ge_0.10,calendar_quarter_stratification
482,-0.005648953895902627,second_ge_0.10,calendar_quarter_stratification
483,-0.0022666607626773837,second_ge_0.10,calendar_quarter_stratification
484,0.004133798716213379,second_ge_0.10,calendar_quarter_stratification
485,0.004288406712414203,second_ge_0.10,calendar_quarter_stratification
486,-0.0003530870945127466,second_ge_0.10,calendar_quarter_stratification
487,0.012808428033088563,second_ge_0.10,calendar_quarter_stratification
488,0.008645104860804949,second_ge_0.10,calendar_quarter_stratification
489,-0.0038969666537540166,second_ge_0.10,calendar_quarter_stratification
490,-0.001826393216936164,second_ge_0.10,calendar_quarter_stratification
491,0.0069340476670623095,second_ge_0.10,calendar_quarter_stratification
492,-0.011350272200521405,second_ge_0.10,calendar_quarter_stratification
493,-0.0005678000816501531,second_ge_0.10,calendar_quarter_stratification
494,0.004193541312964391,second_ge_0.10,calendar_quarter_stratification
495,0.0032292632039094427,second_ge_0.10,calendar_quarter_stratification
496,0.003979215531689974,second_ge_0.10,calendar_quarter_stratification
497,-0.003515052645686955,second_ge_0.10,calendar_quarter_stratification
498,-0.001696119182044095,second_ge_0.10,calendar_quarter_stratification
499,-0.002218814731405113,second_ge_0.10,calendar_quarter_stratification
500,0.004495212586076337,second_ge_0.10,calendar_quarter_stratification
501,0.0009262497294013244,second_ge_0.10,calendar_quarter_stratification
502,0.0067178418679169506,second_ge_0.10,calendar_quarter_stratification
503,0.004384937623538395,second_ge_0.10,calendar_quarter_stratification
504,0.002141544442838506,second_ge_0.10,calendar_quarter_stratification
505,0.0052482935850030575,second_ge_0.10,calendar_quarter_stratification
506,0.002340192707439947,second_ge_0.10,calendar_quarter_stratification
507,0.006276575256374037,second_ge_0.10,calendar_quarter_stratification
508,0.0025289955554547764,second_ge_0.10,calendar_quarter_stratification
509,-0.0004571095908812694,second_ge_0.10,calendar_quarter_stratification
510,-0.003736871355608285,second_ge_0.10,calendar_quarter_stratification
511,0.004797233775593496,second_ge_0.10,calendar_quarter_stratification
512,-0.00017045462313742556,second_ge_0.10,calendar_quarter_stratification
513,-0.00458222507398272,second_ge_0.10,calendar_quarter_stratification
514,0.0025803816791659883,second_ge_0.10,calendar_quarter_stratification
515,4.7599839581298055e-05,second_ge_0.10,calendar_quarter_stratification
516,-0.004096445068660732,second_ge_0.10,calendar_quarter_stratification
517,-0.00017199797213219927,second_ge_0.10,calendar_quarter_stratification
518,0.0009457197762199052,second_ge_0.10,calendar_quarter_stratification
519,-0.009523414943485466,second_ge_0.10,calendar_quarter_stratification
520,0.0018065843550773776,second_ge_0.10,calendar_quarter_stratification
521,0.008263499490142722,second_ge_0.10,calendar_quarter_stratification
522,-0.0047144539724313875,second_ge_0.10,calendar_quarter_stratification
523,0.002430997858911966,second_ge_0.10,calendar_quarter_stratification
524,0.011091340744987363,second_ge_0.10,calendar_quarter_stratification
525,0.012691901382048638,second_ge_0.10,calendar_quarter_stratification
526,0.0004964360879914334,second_ge_0.10,calendar_quarter_stratification
527,0.002525537030911126,second_ge_0.10,calendar_quarter_stratification
528,-0.00010645878169222658,second_ge_0.10,calendar_quarter_stratification
529,-0.004240971803614132,second_ge_0.10,calendar_quarter_stratification
530,0.0035883204857376587,second_ge_0.10,calendar_quarter_stratification
531,0.0004024185672536905,second_ge_0.10,calendar_quarter_stratification
532,-0.00639329747054921,second_ge_0.10,calendar_quarter_stratification
533,-0.009276507537317883,second_ge_0.10,calendar_quarter_stratification
534,0.005276157334076462,second_ge_0.10,calendar_quarter_stratification
535,0.0032098238684388335,second_ge_0.10,calendar_quarter_stratification
536,-0.0017795234733967496,second_ge_0.10,calendar_quarter_stratification
537,0.0006860744033468104,second_ge_0.10,calendar_quarter_stratification
538,0.0016595915805387399,second_ge_0.10,calendar_quarter_stratification
539,-0.0008598074105069816,second_ge_0.10,calendar_quarter_stratification
540,-0.0015132969363604429,second_ge_0.10,calendar_quarter_stratification
541,0.003864884730937915,second_ge_0.10,calendar_quarter_stratification
542,0.0030725912188192773,second_ge_0.10,calendar_quarter_stratification
543,0.0075833052082804955,second_ge_0.10,calendar_quarter_stratification
544,0.0005538880313509274,second_ge_0.10,calendar_quarter_stratification
545,-0.005246059882178803,second_ge_0.10,calendar_quarter_stratification
546,-0.004852444064174349,second_ge_0.10,calendar_quarter_stratification
547,0.0039603399790704855,second_ge_0.10,calendar_quarter_stratification
548,0.00817736599424706,second_ge_0.10,calendar_quarter_stratification
549,-0.0029524478896227183,second_ge_0.10,calendar_quarter_stratification
550,0.008620671130847073,second_ge_0.10,calendar_quarter_stratification
