cell_id,observation_id,photo_id,photo_url_large,photo_license,attribution,species,inat_taxon_id,latitude,longitude,positional_accuracy_m,observed_on,observer_id,observer
99,143638294,246373703,https://inaturalist-open-data.s3.amazonaws.com/photos/246373703/large.jpeg,cc-by-nc,"(c) u_hassan, some rights reserved (CC BY-NC)",Luffa aegyptiaca,1004655,11.8809316667,7.6017433333,19.0,2022-12-04,6327365,u_hassan
99,146348900,251594410,https://inaturalist-open-data.s3.amazonaws.com/photos/251594410/large.jpg,cc-by-nc,"(c) congonaturalist, some rights reserved (CC BY-NC)",Cochlospermum tinctorium,506189,10.2267466667,18.3912966667,4.0,2023-01-11,50393,congonaturalist
99,147275603,253393700,https://inaturalist-open-data.s3.amazonaws.com/photos/253393700/large.jpg,cc-by-nc,"(c) Elias, some rights reserved (CC BY-NC)",Argemone mexicana,128533,9.3168194668,2.6165263488,9.0,2022-10-28,2581773,soglohoun
99,147841207,255243863,https://inaturalist-open-data.s3.amazonaws.com/photos/255243863/large.jpeg,cc-by-nc,"(c) siniakaminia, some rights reserved (CC BY-NC)",Cochlospermum tinctorium,506189,10.569692593,18.0873906612,7.0,2023-01-31,5437748,siniakaminia
99,147880752,254547906,https://inaturalist-open-data.s3.amazonaws.com/photos/254547906/large.jpeg,cc-by-nc,"(c) Franz Pühringer, some rights reserved (CC BY-NC)",Gladiolus gregarius,506689,6.848073,0.4194630667,15.0,2011-10-13,6001047,puehringer
99,147883581,254668559,https://inaturalist-open-data.s3.amazonaws.com/photos/254668559/large.jpeg,cc-by-nc,"(c) Franz Pühringer, some rights reserved (CC BY-NC)",Centrosema pubescens,127682,6.8433278,0.4316436,15.0,2011-10-15,6001047,puehringer
99,148959070,256610051,https://inaturalist-open-data.s3.amazonaws.com/photos/256610051/large.jpeg,cc-by-nc,"(c) Zouriatou Chabi troukoumani, some rights reserved (CC BY-NC)",Argemone mexicana,128533,10.298248,1.3883816,200.0,2023-02-17,6508087,zouriatou
99,149110747,256891940,https://inaturalist-open-data.s3.amazonaws.com/photos/256891940/large.jpeg,cc-by-nc,"(c) d_jerome, some rights reserved (CC BY-NC)",Calotropis procera,120917,10.8450133333,2.080115,9.0,2023-02-18,6494797,d_jerome
99,149391727,257419267,https://inaturalist-open-data.s3.amazonaws.com/photos/257419267/large.jpeg,cc-by-nc,"(c) siniakaminia, some rights reserved (CC BY-NC)",Crateva adansonii,430893,10.5692783015,18.0865799636,5.0,2023-02-22,5437748,siniakaminia
99,149649481,257902408,https://inaturalist-open-data.s3.amazonaws.com/photos/257902408/large.jpeg,cc-by-nc,"(c) Sènan Auriol Marcel GANSOU, some rights reserved (CC BY-NC)",Amorphophallus dracontioides,506091,6.7254551183,2.3777377233,1578.0,2023-02-25,6076652,auri-g
99,150041518,258645248,https://inaturalist-open-data.s3.amazonaws.com/photos/258645248/large.jpeg,cc-by-nc,"(c) Dickson Anoibi Matthew, some rights reserved (CC BY-NC)",Jacaranda mimosifolia,77541,9.8771276,8.9795639,217.0,2023-02-22,6272336,anoibi
99,150059669,258679654,https://inaturalist-open-data.s3.amazonaws.com/photos/258679654/large.jpeg,cc-by-nc,"(c) Umar Musa, some rights reserved (CC BY-NC)",Euphorbia paganorum,1177733,10.1594185646,9.8723121732,2597.0,2023-03-02,2551644,umar_musa
99,150807917,260111262,https://inaturalist-open-data.s3.amazonaws.com/photos/260111262/large.jpg,cc-by-nc,"(c) cstoller, some rights reserved (CC BY-NC)",Cochlospermum tinctorium,506189,10.7392649105,0.203708305,9.0,2023-03-11,6556489,cstoller
99,154685322,267306379,https://inaturalist-open-data.s3.amazonaws.com/photos/267306379/large.jpeg,cc-by-nc,"(c) oumou23, some rights reserved (CC BY-NC)",Euphorbia hirta,131560,12.0483033333,0.36867,3.0,2023-04-13,6629933,oumou23
99,154801493,267515435,https://inaturalist-open-data.s3.amazonaws.com/photos/267515435/large.jpeg,cc-by-nc,"(c) gugus23, some rights reserved (CC BY-NC)",Azadirachta indica,319135,12.0870416667,0.3801416667,5.0,2023-04-14,6627450,gugus23
99,154872572,267642470,https://inaturalist-open-data.s3.amazonaws.com/photos/267642470/large.jpeg,cc-by-nc,"(c) lale2023, some rights reserved (CC BY-NC)",Calotropis procera,120917,12.08504,0.3830166667,5.0,2023-04-14,6639725,lale2023
99,155537801,268870765,https://inaturalist-open-data.s3.amazonaws.com/photos/268870765/large.jpeg,cc-by-nc,"(c) ilboudo, some rights reserved (CC BY-NC)",Azadirachta indica,319135,12.112075,0.1831016667,4.0,2023-04-18,6641355,ilboudo
99,155902942,269535111,https://inaturalist-open-data.s3.amazonaws.com/photos/269535111/large.jpeg,cc-by-nc,"(c) lale2023, some rights reserved (CC BY-NC)",Balanites aegyptiaca,342713,12.0646054,0.3820453,300.0,2023-04-17,6639725,lale2023
99,156102508,269890238,https://inaturalist-open-data.s3.amazonaws.com/photos/269890238/large.jpeg,cc-by-nc,"(c) lale2023, some rights reserved (CC BY-NC)",Dichrostachys cinerea,129706,12.0571317,0.3643907,1899.0,2023-04-19,6639725,lale2023
99,156102771,269890648,https://inaturalist-open-data.s3.amazonaws.com/photos/269890648/large.jpeg,cc-by-nc,"(c) lale2023, some rights reserved (CC BY-NC)",Parkia biglobosa,133528,12.063208,0.3588018,2000.0,2023-04-19,6639725,lale2023
99,156564418,270746673,https://inaturalist-open-data.s3.amazonaws.com/photos/270746673/large.jpeg,cc-by-nc,"(c) lale2023, some rights reserved (CC BY-NC)",Balanites aegyptiaca,342713,12.1026733333,0.3921733333,4.0,2023-04-22,6639725,lale2023
99,157680086,272594807,https://inaturalist-open-data.s3.amazonaws.com/photos/272594807/large.jpeg,cc-by-nc,"(c) Garba, some rights reserved (CC BY-NC)",Balanites aegyptiaca,342713,12.1113283333,1.7681333333,4.0,2023-04-18,2567536,garbaamadou
99,162023772,280110300,https://inaturalist-open-data.s3.amazonaws.com/photos/280110300/large.jpeg,cc-by-nc,"(c) iles-ecologiques, some rights reserved (CC BY-NC)",Gloriosa superba,141177,9.66338,1.7001866667,4.0,2023-05-15,5271963,iles-ecologiques
99,167106297,289442793,https://inaturalist-open-data.s3.amazonaws.com/photos/289442793/large.jpg,cc-by-nc,"(c) benate313, some rights reserved (CC BY-NC)",Tacca leontopetaloides,140999,9.1046075383,2.5322633314,9.0,2023-06-12,5406961,benate313
99,167177281,289576910,https://inaturalist-open-data.s3.amazonaws.com/photos/289576910/large.jpeg,cc-by-nc,"(c) joanoutside, some rights reserved (CC BY-NC)",Gloriosa superba,141177,9.877127705,8.9795637131,217.0,2023-06-12,5593859,joan_outside
99,167485983,290149087,https://inaturalist-open-data.s3.amazonaws.com/photos/290149087/large.jpeg,cc-by-nc,"(c) Udo Lange, some rights reserved (CC BY-NC)",Commelina erecta,53478,6.4369809,1.9675139,22.0,2023-06-15,737469,udo
99,171715429,298002795,https://inaturalist-open-data.s3.amazonaws.com/photos/298002795/large.jpeg,cc-by-nc,"(c) espace_vert_ong, some rights reserved (CC BY-NC)",Mitragyna inermis,506884,10.8018435108,2.095965068,8.0,2023-07-05,7035653,espace_vert_ong
99,175021598,304131350,https://inaturalist-open-data.s3.amazonaws.com/photos/304131350/large.jpeg,cc-by-nc,"(c) eseosajoy, some rights reserved (CC BY-NC)",Kigelia africana,81491,7.0681916667,3.409925,3.0,2023-07-26,6578256,eseosajoy
99,178437701,310498063,https://inaturalist-open-data.s3.amazonaws.com/photos/310498063/large.jpeg,cc-by,"(c) Lucy Keith-Diagne, some rights reserved (CC BY)",Pontederia crassipes,962637,6.4346481508,4.1673849999,244.0,2018-05-02,3533960,lucykeith-diagne
99,182308644,319031659,https://inaturalist-open-data.s3.amazonaws.com/photos/319031659/large.jpg,cc-by-nc,"(c) Elias, some rights reserved (CC BY-NC)",Senna occidentalis,168847,10.2330393171,2.6758455872,1414.0,2023-09-07,2581773,soglohoun
99,184509647,322085751,https://inaturalist-open-data.s3.amazonaws.com/photos/322085751/large.jpeg,cc-by-nc,"(c) ADEYEMI ELIJAH SEGUN, some rights reserved (CC BY-NC)",Senna siamea,208839,7.6950754833,5.25470975,3.0,2023-09-23,6466194,elite001
99,188129216,329175064,https://inaturalist-open-data.s3.amazonaws.com/photos/329175064/large.jpeg,cc-by-nc,"(c) alafia_worlded, some rights reserved (CC BY-NC)",Chamaecrista absus,139442,9.7405433333,2.53069,4.0,2023-10-07,7489879,alafia_worlded
99,188134439,329185903,https://inaturalist-open-data.s3.amazonaws.com/photos/329185903/large.jpeg,cc-by-nc,"(c) alafia_worlded, some rights reserved (CC BY-NC)",Synedrella nodiflora,169500,9.7409683333,2.531055,6.0,2023-10-07,7489879,alafia_worlded
99,188172503,329261180,https://inaturalist-open-data.s3.amazonaws.com/photos/329261180/large.jpeg,cc-by-nc,"(c) alafia_worlded, some rights reserved (CC BY-NC)",Urena lobata,127638,9.8354077167,2.6775097833,1.0,2023-10-19,7489879,alafia_worlded
99,193641679,340185401,https://inaturalist-open-data.s3.amazonaws.com/photos/340185401/large.jpg,cc-by-nc,"(c) Uthman Oyebamiji, some rights reserved (CC BY-NC)",Oxalis corniculata,53168,7.4451383333,3.9056466667,248.0,2023-11-14,2228234,uthmanoyebamiji
99,193711899,340317651,https://inaturalist-open-data.s3.amazonaws.com/photos/340317651/large.jpeg,cc-by-nc,"(c) iles-ecologiques, some rights reserved (CC BY-NC)",Heliotropium indicum,83492,10.2953116133,1.3867087662,229.0,2023-12-11,5271963,iles-ecologiques
99,196193530,345347338,https://inaturalist-open-data.s3.amazonaws.com/photos/345347338/large.jpeg,cc-by-nc,"(c) augustino3, some rights reserved (CC BY-NC)",Cyanthillium cinereum,130374,11.248663519,2.6596686659,15.0,2024-01-09,7655155,augustino3
99,196195256,345350814,https://inaturalist-open-data.s3.amazonaws.com/photos/345350814/large.jpeg,cc-by-nc,"(c) TAKAGORE, some rights reserved (CC BY-NC)",Hypoestes forskaolii,587678,10.8018190558,2.0962036318,4.0,2024-01-09,7655065,t_masso
99,196337527,345639471,https://inaturalist-open-data.s3.amazonaws.com/photos/345639471/large.jpeg,cc-by-nc,"(c) hermannk, some rights reserved (CC BY-NC)",Anacardium occidentale,122988,10.6317100392,1.26939632,500.0,2024-01-10,7718360,hermannk
99,197675757,348222421,https://inaturalist-open-data.s3.amazonaws.com/photos/348222421/large.jpeg,cc-by-nc,"(c) augustino3, some rights reserved (CC BY-NC)",Delonix regia,62839,10.7672163689,2.0949914475,8.0,2024-01-17,7655155,augustino3
99,198135962,349149903,https://inaturalist-open-data.s3.amazonaws.com/photos/349149903/large.jpeg,cc-by-nc,"(c) TAKAGORE, some rights reserved (CC BY-NC)",Tinnea barteri,506927,10.7281427688,2.1309062342,15.0,2024-01-31,7655065,t_masso
99,198555421,349986526,https://inaturalist-open-data.s3.amazonaws.com/photos/349986526/large.jpeg,cc-by-nc,"(c) t_nicolas, some rights reserved (CC BY-NC)",Senna surattensis,168854,10.7956978396,1.9969945438,8.0,2024-02-04,7655072,t_nicolas
99,201296681,355316228,https://inaturalist-open-data.s3.amazonaws.com/photos/355316228/large.jpg,cc-by-nc,"(c) Michael 2020, some rights reserved (CC BY-NC)",Calotropis procera,120917,12.8677587361,15.6666521833,50.0,2024-02-04,2613923,miwi2020
99,204247111,360993741,https://inaturalist-open-data.s3.amazonaws.com/photos/360993741/large.jpg,cc-by-nc,"(c) miramax7, some rights reserved (CC BY-NC)",Hewittia malabarica,520283,7.7141220059,5.2449119096,4.0,2024-03-28,7889911,miramax7
99,208534748,368971800,https://inaturalist-open-data.s3.amazonaws.com/photos/368971800/large.jpg,cc-by-nc,"(c) ma_thilda, some rights reserved (CC BY-NC)",Strophanthus sarmentosus,340153,10.3003966667,1.3724283333,4.0,2024-04-21,7799784,ma_thilda
99,225049915,398959673,https://inaturalist-open-data.s3.amazonaws.com/photos/398959673/large.jpeg,cc-by-nc,"(c) nagassinambienimartine, some rights reserved (CC BY-NC)",Delonix regia,62839,10.81109151,1.1406130716,5.0,2024-06-22,7782679,nagassinambienimartine
99,225183771,399210356,https://inaturalist-open-data.s3.amazonaws.com/photos/399210356/large.jpeg,cc-by-nc,"(c) tagarijean-marie, some rights reserved (CC BY-NC)",Gladiolus unguiculatus,338675,10.8236237224,1.0754655674,5.0,2024-06-24,7782702,tagarijean-marie
99,235578187,418981941,https://inaturalist-open-data.s3.amazonaws.com/photos/418981941/large.jpeg,cc-by-nc,"(c) tagali96, some rights reserved (CC BY-NC)",Catharanthus roseus,62924,10.6228876574,1.2650347129,3204.0,2024-06-20,7803650,tagali96
99,236109853,420009045,https://inaturalist-open-data.s3.amazonaws.com/photos/420009045/large.jpeg,cc-by-nc,"(c) hermannk, some rights reserved (CC BY-NC)",Cochlospermum planchonii,505856,10.6213991663,1.2739845738,20.0,2024-08-16,7718360,hermannk
99,238460907,424540871,https://inaturalist-open-data.s3.amazonaws.com/photos/424540871/large.jpg,cc-by-nc,"(c) Moosa, some rights reserved (CC BY-NC)",Hura crepitans,163862,10.3120396721,9.8324688069,488.0,2024-02-19,8321349,moosaghorbaniorjanli
99,244542450,436216971,https://inaturalist-open-data.s3.amazonaws.com/photos/436216971/large.jpeg,cc-by-nc,"(c) pulcheria52, some rights reserved (CC BY-NC)",Averrhoa carambola,146977,10.6436382613,1.2569143271,122.0,2024-06-20,7949698,pulcheria52
99,245196407,437501861,https://inaturalist-open-data.s3.amazonaws.com/photos/437501861/large.jpg,cc-by-nc,"(c) SOBDIBE PADEUH, some rights reserved (CC BY-NC)",Catharanthus roseus,62924,9.969656436,14.4654339619,15.0,2024-10-02,7915908,sobdibepadeuh3-
99,245204105,437517216,https://inaturalist-open-data.s3.amazonaws.com/photos/437517216/large.jpeg,cc-by-nc,"(c) agbohounou_lazare, some rights reserved (CC BY-NC)",Talinum fruticosum,361866,6.7529233333,2.4793316667,8.0,2024-09-27,8213081,agbohounou_lazare
99,247480302,442012384,https://inaturalist-open-data.s3.amazonaws.com/photos/442012384/large.jpeg,cc-by-nc,"(c) alowanou, some rights reserved (CC BY-NC)",Catharanthus roseus,62924,6.7822429833,2.5660874,1.0,2024-10-11,8264618,alowanou
99,247587025,442224910,https://inaturalist-open-data.s3.amazonaws.com/photos/442224910/large.jpeg,cc-by-nc,"(c) albertinebonou, some rights reserved (CC BY-NC)",Heliotropium indicum,83492,6.7627761,2.5289232,3599.0,2024-10-15,8587448,albertinebonou
99,248620982,444270352,https://inaturalist-open-data.s3.amazonaws.com/photos/444270352/large.jpeg,cc-by-nc,"(c) metonouappolinaire, some rights reserved (CC BY-NC)",Tridax procumbens,169944,6.7144653523,2.483984381,211.0,2024-10-22,8652294,metonouappolinaire
99,248624159,444276720,https://inaturalist-open-data.s3.amazonaws.com/photos/444276720/large.jpeg,cc-by-nc,"(c) agbohounou_lazare, some rights reserved (CC BY-NC)",Catharanthus roseus,62924,6.7155541,2.4825179,326.0,2024-10-22,8213081,agbohounou_lazare
99,249191076,445400101,https://inaturalist-open-data.s3.amazonaws.com/photos/445400101/large.jpeg,cc-by-nc,"(c) Ayokunle Joel, some rights reserved (CC BY-NC)",Spathodea campanulata,126566,8.2180623353,5.5012029782,211.0,2024-10-26,8147373,ayothenaturalist
99,249618687,446254170,https://inaturalist-open-data.s3.amazonaws.com/photos/446254170/large.jpeg,cc-by-nc,"(c) metonouappolinaire, some rights reserved (CC BY-NC)",Caesalpinia pulcherrima,60439,6.6301031316,2.0885851979,1145.0,2024-10-29,8652294,metonouappolinaire
99,249622160,446261378,https://inaturalist-open-data.s3.amazonaws.com/photos/446261378/large.jpeg,cc-by-nc,"(c) fidefaa, some rights reserved (CC BY-NC)",Catharanthus roseus,62924,6.7202223,2.4843732,2599.0,2024-10-29,8691173,fidefaa
99,249645790,446304412,https://inaturalist-open-data.s3.amazonaws.com/photos/446304412/large.jpeg,cc-by-nc,"(c) bonou11, some rights reserved (CC BY-NC)",Catharanthus roseus,62924,6.73808625,2.48892915,1.0,2024-10-29,8647611,bonou11
99,250114694,447244525,https://inaturalist-open-data.s3.amazonaws.com/photos/447244525/large.jpeg,cc-by-nc,"(c) dagbemayila, some rights reserved (CC BY-NC)",Catharanthus roseus,62924,6.7841043,2.47788,3400.0,2024-11-01,8213082,dagbemayila
99,261109334,469034413,https://inaturalist-open-data.s3.amazonaws.com/photos/469034413/large.jpg,cc-by-nc,"(c) Sulaiman Inuwa Muhammad, some rights reserved (CC BY-NC)",Nymphaea lotus,165755,12.751245,10.6563083333,3.0,2025-02-09,1482328,sulaimaninuwa
99,261861317,470535282,https://inaturalist-open-data.s3.amazonaws.com/photos/470535282/large.jpeg,cc-by,"(c) Chiara, some rights reserved (CC BY)",Kanahia laniflora,439295,9.7283183333,14.5248783333,1.0,2025-02-16,701467,kiara_fra
99,271454501,488288542,https://inaturalist-open-data.s3.amazonaws.com/photos/488288542/large.jpg,cc-by-nc,"(c) Abdulmajid Abubakar, some rights reserved (CC BY-NC)",Bougainvillea spectabilis,62949,11.9683,8.5387333333,10.0,2025-04-19,9141512,mr_abdul
99,271681327,488718884,https://inaturalist-open-data.s3.amazonaws.com/photos/488718884/large.jpg,cc-by-nc,"(c) Abdulmajid Abubakar, some rights reserved (CC BY-NC)",Nerium oleander,47563,11.955845,8.5424833333,3.0,2025-04-20,9141512,mr_abdul
99,279274123,501483555,https://inaturalist-open-data.s3.amazonaws.com/photos/501483555/large.jpg,cc-by-nc,"(c) Sulaiman Inuwa Muhammad, some rights reserved (CC BY-NC)",Cascabela thevetia,277115,9.7537133333,10.510945,4.0,2025-05-07,1482328,sulaimaninuwa
99,282402425,507368059,https://inaturalist-open-data.s3.amazonaws.com/photos/507368059/large.jpg,cc-by-nc,"(c) Abdulmajid Abubakar, some rights reserved (CC BY-NC)",Tradescantia pallida,169872,11.9451427739,8.5573532158,75.0,2025-05-19,9141512,mr_abdul
99,284226954,510785517,https://inaturalist-open-data.s3.amazonaws.com/photos/510785517/large.jpg,cc-by-nc,"(c) alexalejoalbalula, some rights reserved (CC BY-NC)",Combretum aculeatum,506982,12.1794333333,18.6623,16.0,2025-02-01,9358707,alexalejoalbalula
99,286554434,515164950,https://inaturalist-open-data.s3.amazonaws.com/photos/515164950/large.jpg,cc-by-nc,"(c) Onapata, some rights reserved (CC BY-NC)",Jatropha gossypiifolia,119099,9.0117565299,1.7307748273,287.0,2025-05-31,8841926,waliou
99,287527490,517003034,https://inaturalist-open-data.s3.amazonaws.com/photos/517003034/large.jpg,cc-by-nc,"(c) Baudouin Ngombele, some rights reserved (CC BY-NC)",Calotropis procera,120917,10.5891815,14.278297,2599.0,2025-06-07,9406795,baudouin68656
99,287564900,517071405,https://inaturalist-open-data.s3.amazonaws.com/photos/517071405/large.jpg,cc-by-nc,"(c) Jacque Guitpa, some rights reserved (CC BY-NC)",Calotropis procera,120917,10.5859793781,14.2730051279,217.0,2025-06-07,9407199,jacque85754
99,287639107,517201845,https://inaturalist-open-data.s3.amazonaws.com/photos/517201845/large.jpg,cc-by-nc,"(c) lassouelisee, some rights reserved (CC BY-NC)",Vachellia nilotica,557826,10.5931366667,14.2829133333,5.0,2025-06-07,9407234,lassouelisee
99,287841916,517589564,https://inaturalist-open-data.s3.amazonaws.com/photos/517589564/large.jpg,cc-by-nc,"(c) Nassaradine Badja, some rights reserved (CC BY-NC)",Calotropis procera,120917,10.5859793781,14.2730051279,217.0,2025-06-07,9399335,nassaradine
99,287907292,517706728,https://inaturalist-open-data.s3.amazonaws.com/photos/517706728/large.jpg,cc-by-nc,"(c) manabale, some rights reserved (CC BY-NC)",Calotropis procera,120917,10.5941235998,14.297561422,1608.0,2025-06-07,9399460,manabale
99,289499526,520708068,https://inaturalist-open-data.s3.amazonaws.com/photos/520708068/large.jpg,cc-by-nc,"(c) maryamkenna14, some rights reserved (CC BY-NC)",Portulaca oleracea,58991,10.6033692963,14.3488046899,205.0,2025-06-14,9406981,maryamkenna14
99,296026840,532980465,https://inaturalist-open-data.s3.amazonaws.com/photos/532980465/large.jpg,cc-by-nc,"(c) chriko, some rights reserved (CC BY-NC)",Annona senegalensis,141628,6.3838112768,2.245566876,244.0,2006-03-12,4977926,chriko
99,319107556,576802705,https://inaturalist-open-data.s3.amazonaws.com/photos/576802705/large.jpg,cc-by-nc,"(c) zainabmusa_hassan2000, some rights reserved (CC BY-NC)",Cascabela thevetia,277115,11.9790133333,8.479545,8.0,2025-10-04,9757806,zainabmusa_hassan2000
99,322007568,582440135,https://inaturalist-open-data.s3.amazonaws.com/photos/582440135/large.jpg,cc-by-nc,"(c) Uthman Oyebamiji, some rights reserved (CC BY-NC)",Sesamum indicum,285850,7.397255,3.62217,2.0,2025-10-18,2228234,uthmanoyebamiji
99,333556110,605593573,https://inaturalist-open-data.s3.amazonaws.com/photos/605593573/large.jpg,cc-by-nc,"(c) Abbey Jacobs, some rights reserved (CC BY-NC)",Sida acuta,168922,6.911695,3.0259816667,4.0,2026-01-05,10046445,abbey71545
99,334702401,607874147,https://inaturalist-open-data.s3.amazonaws.com/photos/607874147/large.jpg,cc-by-nc,"(c) Gombo Dani Abdoulaye, some rights reserved (CC BY-NC)",Adenium obesum,124839,12.0306216667,18.3363583333,7.0,2026-01-14,10000065,gombo_dani
99,344375577,627468494,https://inaturalist-open-data.s3.amazonaws.com/photos/627468494/large.jpg,cc-by-nc,"(c) idrismunir, some rights reserved (CC BY-NC)",Carica papaya,62811,8.5086655516,4.5866152413,11.0,2026-03-22,9850200,idrismunir
99,344832429,628342177,https://inaturalist-open-data.s3.amazonaws.com/photos/628342177/large.jpg,cc-by-nc,"(c) abcdefgewing, some rights reserved (CC BY-NC)",Ipomoea indica,77496,7.1332640848,13.6933713886,15.0,2026-03-06,811913,abcdefgewing
99,351429582,641321716,https://inaturalist-open-data.s3.amazonaws.com/photos/641321716/large.jpg,cc-by-nc,"(c) MUSA MARKUS, some rights reserved (CC BY-NC)",Delonix regia,62839,8.4714533333,8.553415,9.0,2026-04-20,9966288,musa5142
99,364394423,665215181,https://inaturalist-open-data.s3.amazonaws.com/photos/665215181/large.jpg,cc-by-nc,"(c) geroviennetkn, some rights reserved (CC BY-NC)",Tridax procumbens,169944,6.4150470359,2.3449887347,5.0,2026-05-23,10579281,geroviennetkn
99,379700741,694578940,https://inaturalist-open-data.s3.amazonaws.com/photos/694578940/large.jpg,cc-by-nc,"(c) Muhammad M Kudu, some rights reserved (CC BY-NC)",Jatropha gossypiifolia,119099,9.6688343296,6.5111421794,500.0,2026-07-09,10672106,mmkudu14394
99,380252475,695655001,https://inaturalist-open-data.s3.amazonaws.com/photos/695655001/large.jpg,cc-by-nc,"(c) Sabiou RAFA M7, some rights reserved (CC BY-NC)",Pergularia tomentosa,199681,13.3139066667,2.5803683333,4.0,2026-07-11,10756663,sabiou1
100,546615,698003,https://inaturalist-open-data.s3.amazonaws.com/photos/698003/large.jpg,cc-by-nc,"(c) Leslie Flint, some rights reserved (CC BY-NC)",Calotropis procera,120917,10.140737,38.353122,3542.0,2014-02-19,9335,leslie_flint
100,8730782,11714507,https://inaturalist-open-data.s3.amazonaws.com/photos/11714507/large.jpeg,cc-by-nc,"(c) James Steamer, some rights reserved (CC BY-NC)",Acanthus sennii,467991,7.0374291918,39.6221923828,3906.0,2017-09-25,25760,jimsteamer
100,8730794,11714525,https://inaturalist-open-data.s3.amazonaws.com/photos/11714525/large.jpeg,cc-by-nc,"(c) James Steamer, some rights reserved (CC BY-NC)",Sedum crassularia,739226,7.0441416623,39.6002197266,977.0,2017-09-25,25760,jimsteamer
100,8730828,11714578,https://inaturalist-open-data.s3.amazonaws.com/photos/11714578/large.jpeg,cc-by-nc,"(c) James Steamer, some rights reserved (CC BY-NC)",Parochetus africanus,855850,7.0459929607,39.6070861816,1953.0,2017-09-26,25760,jimsteamer
100,8730831,11714583,https://inaturalist-open-data.s3.amazonaws.com/photos/11714583/large.jpeg,cc-by-nc,"(c) James Steamer, some rights reserved (CC BY-NC)",Nepeta azurea,898918,7.0502747859,39.6338653564,977.0,2017-09-26,25760,jimsteamer
100,8730833,11714587,https://inaturalist-open-data.s3.amazonaws.com/photos/11714587/large.jpeg,cc-by-nc,"(c) James Steamer, some rights reserved (CC BY-NC)",Oxalis obliquifolia,591238,7.0489118766,39.6290588379,977.0,2017-09-26,25760,jimsteamer
100,8730927,11714753,https://inaturalist-open-data.s3.amazonaws.com/photos/11714753/large.jpeg,cc-by-nc,"(c) James Steamer, some rights reserved (CC BY-NC)",Argemone ochroleuca,199511,7.9252502925,38.7252616882,122.0,2017-09-28,25760,jimsteamer
100,10178896,14054586,https://inaturalist-open-data.s3.amazonaws.com/photos/14054586/large.jpeg,cc-by-nc,"(c) Paola Ferruzzi, some rights reserved (CC BY-NC)",Kniphofia foliosa,467990,13.23264783,38.07233283,5.0,2018-03-06,39797,paolaferruzzi
100,10185942,14066693,https://inaturalist-open-data.s3.amazonaws.com/photos/14066693/large.jpg,cc-by-sa,"(c) Stefano Menchetti, some rights reserved (CC BY-SA)",Rosa abyssinica,628076,13.2355057681,38.0455470085,5.0,2018-03-06,35165,menchettistefano
100,10186059,14066855,https://inaturalist-open-data.s3.amazonaws.com/photos/14066855/large.jpg,cc-by-sa,"(c) Stefano Menchetti, some rights reserved (CC BY-SA)",Kniphofia foliosa,467990,13.232715223,38.072323585,10.0,2018-03-06,35165,menchettistefano
100,10260160,14197866,https://inaturalist-open-data.s3.amazonaws.com/photos/14197866/large.jpg,cc-by-sa,"(c) Stefano Menchetti, some rights reserved (CC BY-SA)",Helichrysum horridum,1080550,13.2455555443,38.0881695729,5.0,2018-03-06,35165,menchettistefano
100,10299295,14265114,https://inaturalist-open-data.s3.amazonaws.com/photos/14265114/large.jpg,cc-by-sa,"(c) Stefano Menchetti, some rights reserved (CC BY-SA)",Achyranthes aspera,157960,12.0319508063,39.0458066203,5.0,2018-03-10,35165,menchettistefano
100,10299428,14265343,https://inaturalist-open-data.s3.amazonaws.com/photos/14265343/large.jpg,cc-by-sa,"(c) Stefano Menchetti, some rights reserved (CC BY-SA)",Duranta erecta,162153,13.4905581968,39.4598982856,5.0,2018-03-15,35165,menchettistefano
100,10299508,14265414,https://inaturalist-open-data.s3.amazonaws.com/photos/14265414/large.jpg,cc-by-sa,"(c) Stefano Menchetti, some rights reserved (CC BY-SA)",Ruta chalepensis,78917,13.9382863138,39.3756115437,5.0,2018-03-16,35165,menchettistefano
100,12962008,18836984,https://inaturalist-open-data.s3.amazonaws.com/photos/18836984/large.jpeg,cc-by-nc,"(c) Veronika A. Johansson, some rights reserved (CC BY-NC)",Kniphofia foliosa,467990,6.714869,39.725242,211.0,2012-10-20,404218,veronika_johansson
100,13825466,20399903,https://inaturalist-open-data.s3.amazonaws.com/photos/20399903/large.jpg,cc-by-nc,"(c) M. A. Naturalist, some rights reserved (CC BY-NC)",Anthemis tigreensis,551539,7.0149633335,39.7233965714,5.0,2018-06-19,938411,natforlife
100,13860731,20459535,https://inaturalist-open-data.s3.amazonaws.com/photos/20459535/large.jpg,cc-by-nc,"(c) M. A. Naturalist, some rights reserved (CC BY-NC)",Sedum crassularia,739226,7.0157403359,39.7211919632,5.0,2018-06-19,938411,natforlife
100,13861225,20460574,https://inaturalist-open-data.s3.amazonaws.com/photos/20460574/large.jpg,cc-by-nc,"(c) M. A. Naturalist, some rights reserved (CC BY-NC)",Gloriosa superba,141177,6.7515178118,38.4455854912,10.0,2018-06-23,938411,natforlife
100,16726950,25238918,https://inaturalist-open-data.s3.amazonaws.com/photos/25238918/large.jpeg,cc-by-nc,"(c) bosphorus, some rights reserved (CC BY-NC)",Bidens pachyloma,781532,14.10413311,38.28707012,8.0,2018-09-19,1073959,bosphorus
